,hotel_id,repeating_amenities_score
1869,12792,0
1870,104672,2
1871,104357,2
1872,4163,0
1873,55607,0
1874,46790,2
1875,59339,2
1876,88064,2
1877,94344,2
1878,1300,0
1879,79823,0
1880,55618,0
1881,2664,0
1882,90007,2
1883,35427,0
1884,53832,0
1885,62779,0
1886,78462,2
1887,59795,2
1888,86545,2
1889,78363,2
1890,81648,2
1891,79826,0
1892,86587,0
1893,94535,2
1894,94971,0
1895,45625,0
1896,706,0
1897,39314,2
1898,100183,2
1899,90733,2
1900,93472,2
1901,20307,2
1902,18642,2
1903,74327,2
1904,36473,0
1905,84663,0
1906,15233,0
1907,85541,2
1908,82070,2
1909,101527,2
1910,11388,0
1911,8508,0
1912,60383,2
1913,38397,0
1914,27299,0
1915,85999,2
1916,75362,2
1917,98099,2
1918,35562,0
1919,75337,2
1920,51245,0
1921,102557,2
1922,84784,2
1923,94656,2
1924,73565,2
1925,75050,0
1926,91208,2
1927,87006,2
1928,85811,2
1929,49906,2
1930,47411,2
1931,51284,0
1932,88505,2
1933,75067,0
1934,7856,0
1935,59204,2
1936,85656,2
1937,60079,2
1938,75514,2
1939,13613,0
1940,92530,0
1941,62658,2
1942,4475,0
1943,92415,2
1944,52488,0
1945,85988,2
1946,86424,2
1947,1325,0
1948,93005,2
1949,61449,2
1950,54285,2
1951,74572,2
1952,103890,2
1953,58265,2
1954,5077,0
1955,84022,0
1956,73742,2
1957,42453,0
1958,59933,0
1959,9543,0
1960,11307,0
1961,79106,0
1962,2087,2
1963,19435,0
1964,100658,2
1965,84461,2
1966,90187,2
1967,51571,2
1968,84770,2
1969,42613,2
1970,101533,2
1971,4908,0
1972,98217,2
1973,103499,2
1974,79564,2
1975,82377,2
1976,74125,2
1977,55143,2
1978,100903,2
1979,76527,0
1980,98656,2
1981,44995,0
1982,48860,0
1983,698,0
1984,37975,0
1985,14361,0
1986,89256,0
1987,86120,2
1988,13883,0
1989,61854,2
1990,103046,2
1991,38276,0
1992,54544,2
1993,4599,0
1994,1598,0
1995,78650,2
1996,92831,2
1997,100464,2
1998,39629,2
1999,60841,2
2000,7735,0
2001,101983,2
2002,61004,0
2003,36631,0
2004,80166,2
2005,42146,0
2006,46756,0
2007,56057,0
2008,10272,0
2009,86143,2
2010,86300,2
2011,92845,2
2012,5358,0
2013,99159,2
2014,36012,0
2015,42003,0
2016,14319,2
2017,100177,2
2018,74451,0
2019,17314,0
2020,5946,0
2021,95804,2
2022,95691,2
2023,96158,2
2024,93582,2
2025,36341,0
2026,88663,2
2027,93022,2
2028,76116,2
2029,60256,2
2030,93455,2
2031,95860,2
2032,40951,2
2033,5510,0
2034,101963,2
2035,84306,2
2036,98079,2
2037,35838,0
2038,48123,0
2039,49034,2
2040,74333,2
2041,4337,0
2042,48896,2
2043,94333,2
2044,78636,2
2045,94940,2
2046,91661,2
2047,102391,2
2048,6548,0
2049,81013,2
2050,44416,0
2051,51124,2
2052,2076,0
2053,5772,0
2054,51014,0
2055,1027,0
2056,50674,2
2057,90170,2
2058,56797,2
2059,77162,2
2060,17629,0
2061,96147,2
2062,55444,2
2063,94659,2
2064,60844,2
2065,103153,0
2066,85389,0
2067,97798,2
2068,94780,2
2069,39899,0
2070,78543,0
2071,48761,0
2072,82714,2
2073,42765,0
2074,75649,2
2075,78214,2
2076,38996,0
2077,89245,2
2078,104680,2
2079,77441,2
2080,43080,2
2081,36158,2
2082,8207,0
2083,53793,2
2084,18096,0
2085,95697,0
2086,90755,2
2087,57559,2
2088,4444,0
2089,54884,2
2090,47836,0
2091,50643,2
2092,82512,2
2093,87155,2
2094,80726,2
2095,95056,2
2096,52499,2
2097,81789,2
2098,53056,2
2099,17171,0
2100,97809,2
2101,557,0
2102,19680,2
2103,44278,0
2104,91205,2
2105,44970,2
2106,36923,0
2107,116,0
2108,40841,0
2109,49048,0
2110,54125,2
2111,102869,2
2112,59030,2
2113,102430,2
2114,77317,2
2115,59041,0
2116,36330,0
2117,2838,0
2118,87771,2
2119,74139,2
2120,47344,2
2121,62169,2
2122,18805,0
2123,53821,0
2124,3260,0
2125,77331,2
2126,39463,0
2127,84312,2
2128,73416,2
2129,43640,0
2130,88390,2
2131,44565,0
2132,94926,2
2133,97806,0
2134,96586,2
2135,5943,0
2136,12069,0
2137,94060,2
2138,75340,2
2139,16296,0
2140,93306,2
2141,99131,2
2142,86714,2
2143,49020,0
2144,82827,2
2145,52446,0
2146,74873,2
2147,3724,0
2148,59044,2
2149,80419,2
2150,50646,2
2151,85814,0
2152,96473,2
2153,44810,0
2154,95528,2
2155,50241,0
2156,40636,0
2157,6860,0
2158,13008,0
2159,45572,0
2160,61007,2
2161,98386,2
2162,90949,2
2163,17494,0
2164,47684,0
2165,89819,2
2166,101423,2
2167,62931,2
2168,90446,2
2169,92094,0
2170,85248,2
2171,49467,2
2172,13593,0
2173,48981,0
2174,4017,0
2175,8500,0
2176,11031,0
2177,80141,2
2178,78962,2
2179,11180,0
2180,44371,2
2181,16136,0
2182,98093,2
2183,61744,2
2184,58470,2
2185,75655,2
2186,52609,2
2187,77148,2
2188,61598,2
2189,95542,0
2190,7597,0
2191,90449,2
2192,95109,2
2193,74600,2
2194,98529,2
2195,86123,2
2196,56662,0
2197,85833,2
2198,86984,2
2199,13149,0
2200,46182,0
2201,91838,2
2202,88840,2
2203,39612,2
2204,85116,2
2205,84596,0
2206,44534,0
2207,60366,0
2208,6244,0
2209,2405,2
2210,57421,0
2211,37241,0
2212,90615,2
2213,57871,2
2214,439,0
2215,6236,0
2216,46036,2
2217,55745,2
2218,45476,0
2219,102402,2
2220,74440,0
2221,104056,0
2222,47670,0
2223,57255,0
2224,97941,2
2225,56490,0
2226,100326,2
2227,16887,0
2228,58304,0
2229,104559,2
2230,18687,0
2231,93610,2
2232,55579,0
2233,96141,2
2234,49445,2
2235,83260,2
2236,91796,2
2237,55742,2
2238,57863,2
2239,96417,2
2240,89099,2
2241,101229,2
2242,79089,2
2243,95846,2
2244,95126,2
2245,94510,2
2246,87628,2
2247,41249,2
2248,11647,0
2249,27324,0
2250,102239,2
2251,87175,0
2252,57517,0
2253,77604,0
2254,78338,0
2255,35866,2
2256,93635,2
2257,39626,0
2258,94645,2
2259,99772,2
2260,60082,2
2261,17795,0
2262,88806,2
2263,56642,2
2264,46781,0
2265,47549,2
2266,104534,2
2267,87898,2
2268,13458,0
2269,61125,2
2270,17441,0
2271,50696,2
2272,100453,2
2273,79809,2
2274,40090,0
2275,50370,0
2276,91633,2
2277,61471,0
2278,74305,2
2279,51253,0
2280,88508,2
2281,9273,2
2282,18248,0
2283,15807,2
2284,58594,2
2285,58906,2
2286,94769,2
2287,94918,2
2288,88387,0
2289,92235,2
2290,57098,0
2291,89405,2
2292,97072,2
2293,76237,2
2294,14631,0
2295,100028,2
2296,80467,0
2297,86109,2
2298,102115,2
2299,75368,2
2300,74597,2
2301,85347,2
2302,16597,0
2303,5361,0
2304,76563,2
2305,14024,0
2306,47830,0
2307,57705,0
2308,89394,2
2309,82661,0
2310,61589,0
2311,58597,0
2312,36302,0
2313,18979,2
2314,48446,0
2315,89110,2
2316,45139,0
2317,100335,2
2318,99705,0
2319,11186,0
2320,19258,2
2321,37219,0
2322,46196,0
2323,81077,0
2324,91686,2
2325,2343,0
2326,35109,0
2327,92820,2
2328,83752,2
2329,51000,2
2330,43204,2
2331,102554,2
2332,4143,0
2333,53239,0
2334,81910,0
2335,91821,2
2336,92586,2
2337,3412,0
2338,102422,2
2339,77916,2
2340,83572,2
2341,77421,2
2342,48311,0
2343,84745,2
2344,62616,0
2345,37964,0
2346,78197,0
2347,73846,2
2348,90924,2
2349,56833,0
2350,14035,0
2351,1477,0
2352,57269,2
2353,41103,0
2354,42894,0
2355,40335,2
2356,79092,0
2357,42433,2
2358,101814,2
2359,18501,0
2360,102129,2
2361,37064,0
2362,48559,0
2363,99322,0
2364,19910,0
2365,95379,0
2366,89279,2
2367,101077,2
2368,81041,0
2369,93464,0
2370,92423,2
2371,90027,2
2372,47414,2
2373,93458,0
2374,85400,2
2375,79097,2
2376,85226,2
2377,104666,2
2378,80149,0
2379,81747,2
2380,44838,0
2381,6697,0
2382,89380,2
2383,2821,0
2384,17309,2
2385,50699,0
2386,42610,0
2387,85068,2
2388,98844,2
2389,103043,2
2390,41539,0
2391,39767,0
2392,52432,2
2393,82526,2
2394,41235,0
2395,98380,2
2396,89734,2
2397,53548,0
2398,56220,2
2399,97972,2
2400,46365,0
2401,57272,0
2402,56659,2
2403,47645,0
2404,37981,0
2405,76389,2
2406,84036,0
2407,62318,0
2408,85977,2
2409,4329,0
2410,6888,2
2411,76392,2
2412,82523,2
2413,90463,2
2414,17933,0
2415,85797,2
2416,78352,0
2417,566,2
2418,57382,0
2419,14195,0
2420,84042,2
2421,84008,2
2422,1010,0
2423,6264,0
2424,49346,0
2425,97494,2
2426,81035,0
2427,14797,0
2428,88646,2
2429,87763,2
2430,40473,2
2431,43032,0
2432,98411,2
2433,878,0
2434,82250,2
2435,86112,2
2436,1927,0
2437,2498,0
2438,102008,2
2439,81516,2
2440,52634,0
2441,75804,0
2442,50381,0
2443,1871,0
2444,83448,2
2445,56954,2
2446,11923,0
2447,99415,2
2448,76077,2
2449,98681,2
2450,5170,0
2451,79100,2
2452,100169,2
2453,43924,0
2454,76538,2
2455,79851,2
2456,20034,0
2457,102759,0
2458,4014,0
2459,83133,2
2460,93174,2
2461,12986,0
2462,86081,2
2463,87732,2
2464,9684,0
2465,94355,2
2466,94347,2
2467,7870,0
2468,75517,2
2469,40664,2
2470,86244,2
2471,97185,2
2472,94642,2
2473,52921,2
2474,58307,0
2475,84171,2
2476,36344,0
2477,73281,2
2478,88823,2
2479,74437,2
2480,83277,0
2481,86382,2
2482,75475,2
2483,61755,0
2484,10300,0
2485,18358,0
2486,13475,0
2487,98549,2
2488,62304,2
2489,56237,2
2490,44725,0
2491,101041,2
2492,84748,2
2493,35247,2
2494,62644,2
2495,75376,2
2496,92114,2
2497,14029,0
2498,88182,2
2499,99871,2
2500,48407,0
2501,53672,2
2502,3904,0
2503,53090,2
2504,92707,2
2505,79677,2
2506,17019,2
2507,80602,2
2508,54583,2
2509,48874,2
2510,1145,0
2511,42900,0
2512,74147,2
2513,90769,2
2514,16254,0
2515,96735,2
2516,2360,0
2517,92654,2
2518,94454,2
2519,73703,2
2520,76988,2
2521,86871,2
2522,99882,2
2523,97199,2
2524,91827,2
2525,50966,0
2526,102827,2
2527,59803,2
2528,96597,2
2529,58293,0
2530,91928,2
2531,54420,0
2532,78782,2
2533,82692,2
2534,46317,0
2535,81460,2
2536,97469,2
2537,76839,2
2538,54572,2
2539,93613,2
2540,58290,0
2541,11959,0
2542,95548,2
2543,84213,0
2544,14187,2
2545,51425,0
2546,59342,0
2547,88947,2
2548,48722,0
2549,55717,0
2550,60104,0
2551,89886,2
2552,91942,2
2553,98082,2
2554,77562,2
2555,104652,2
2556,47521,2
2557,7479,0
2558,49307,2
2559,49481,2
2560,89695,2
2561,57995,0
2562,77112,2
2563,40909,0
2564,36192,0
2565,99556,2
2566,76400,2
2567,81651,2
2568,3859,0
2569,102458,2
2570,47113,2
2571,57573,0
2572,56195,2
2573,7285,0
2574,37362,0
2575,88061,2
2576,83862,0
2577,37674,0
2578,74586,2
2579,84160,2
2580,55309,0
2581,78023,0
2582,73430,2
2583,92558,2
2584,55323,2
2585,74170,2
2586,61921,0
2587,93441,2
2588,54274,2
2589,99007,2
2590,45898,2
2591,102292,2
2592,48109,0
2593,89422,2
2594,14004,0
2595,3710,2
2596,101505,2
2597,79412,0
2598,41975,2
2599,35388,0
2600,11200,0
2601,46798,0
2602,78940,0
2603,95371,2
2604,12955,0
2605,40785,0
2606,2689,0
2607,47982,2
2608,47091,0
2609,47524,0
2610,93897,2
2611,35289,0
2612,78172,2
2613,18330,0
2614,15829,0
2615,102253,2
2616,83848,2
2617,15652,0
2618,58895,0
2619,96130,2
2620,1314,0
2621,42886,0
2622,101052,2
2623,40363,0
2624,89127,2
2625,35604,2
2626,88660,2
2627,45763,0
2628,36926,2
2629,12238,2
2630,95843,2
2631,8826,0
2632,91183,2
2633,12553,0
2634,9237,0
2635,95070,2
2636,35672,0
2637,52952,2
2638,83890,2
2639,37517,0
2640,81333,2
2641,4638,0
2642,74423,2
2643,75790,0
2644,20031,0
2645,86534,2
2646,2813,0
2647,11512,0
2648,2501,0
2649,81364,2
2650,54704,2
2651,8812,0
2652,11481,0
2653,98054,2
2654,75053,2
2655,93770,2
2656,9546,0
2657,98982,2
2658,61418,2
2659,16091,0
2660,96580,2
2661,84351,2
2662,47991,0
2663,82225,0
2664,17334,0
2665,59359,0
2666,46776,0
2667,58743,0
2668,49940,0
2669,81474,2
2670,15942,0
2671,96856,2
2672,90173,2
2673,15832,0
2674,37624,2
2675,99719,2
2676,89723,2
2677,102714,2
2678,48255,2
2679,98985,2
2680,76248,2
2681,76853,2
2682,97320,0
2683,11020,0
2684,76555,0
2685,9093,2
2686,14609,0
2687,442,0
2688,35140,0
2689,52612,2
2690,48899,0
2691,81378,2
2692,96757,2
2693,83097,0
2694,93450,2
2695,46638,0
2696,4351,2
2697,19109,2
2698,103012,2
2699,46334,0
2700,62188,2
2701,83263,2
2702,76825,2
2703,94800,2
2704,79854,2
2705,47538,2
2706,99992,2
2707,97933,2
2708,95385,2
2709,88044,2
2710,96569,0
2711,4621,2
2712,17590,0
2713,44087,2
2714,62385,2
2715,56383,2
2716,53495,2
2717,101027,2
2718,87937,2
2719,101842,2
2720,86708,2
2721,36628,0
2722,79879,2
2723,61772,2
2724,97207,2
2725,14592,0
2726,20158,0
2727,99854,0
2728,94063,2
2729,59483,0
2730,92862,2
2731,97019,2
2732,81021,2
2733,82098,0
2734,44385,0
2735,96892,2
2736,38712,0
2737,77576,0
2738,76510,0
2739,80751,2
2740,51259,2
2741,99910,2
2742,98526,2
2743,53517,0
2744,13461,0
2745,100315,2
2746,89419,2
2747,97480,2
2748,10578,0
2749,88362,2
2750,59477,0
2751,35568,0
2752,37379,0
2753,75511,2
2754,15953,0
2755,82084,2
2756,7617,2
2757,103777,2
2758,53191,2
2759,39764,0
2760,100768,2
2761,57818,2
2762,85063,2
2763,56971,2
2764,98521,2
2765,1353,0
2766,50522,0
2767,87164,2
2768,85524,2
2769,61311,0
2770,46618,2
2771,16420,0
2772,84621,2
2773,9234,0
2774,13436,0
2775,103156,2
2776,45282,2
2777,82540,2
2778,14443,0
2779,62804,0
2780,92721,2
2781,52623,0
2782,100627,2
2783,45147,2
2784,51734,2
2785,54268,0
2786,79862,0
2787,2796,0
2788,35112,2
2789,83873,0
2790,100779,2
2791,43195,2
2792,47681,0
2793,14755,0
2794,104258,2
2795,61429,2
2796,49754,2
2797,58127,2
2798,18110,0
2799,104393,2
2800,4914,0
2801,81800,2
2802,41986,0
2803,58566,2
2804,87186,2
2805,103485,2
2806,88089,2
2807,53962,2
2808,14291,0
2809,50359,0
2810,81347,0
2811,46039,0
2812,55621,2
2813,58448,0
2814,80017,2
2815,83547,0
2816,89889,2
2817,46635,0
2818,35281,0
2819,11523,0
2820,49926,2
2821,87313,2
2822,875,0
2823,62332,0
2824,101685,2
2825,77891,0
2826,42025,2
2827,5679,0
2828,90291,2
2829,82849,2
2830,10123,0
2831,101820,2
2832,95092,2
2833,4613,0
2834,97331,2
2835,97466,2
2836,88674,2
2837,13734,0
2838,35385,0
2839,76271,2
2840,74285,2
2841,88376,2
2842,40962,2
2843,82239,2
2844,76209,2
2845,39204,0
2846,45125,2
2847,40065,0
2848,8522,0
2849,92395,2
2850,50975,2
2851,12820,0
2852,90319,2
2853,91956,2
2854,58948,2
2855,74777,2
2856,45597,0
2857,74603,0
2858,95984,2
2859,38709,0
2860,91537,2
2861,16409,0
2862,1159,0
2863,80152,0
2864,4188,0
2865,83299,0
2866,75942,2
2867,77283,2
2868,62084,0
2869,45614,2
2870,43662,0
2871,81336,0
2872,13422,0
2873,75964,2
2874,78777,0
2875,76704,2
2876,82363,2
2877,10162,0
2878,18082,0
2879,11788,0
2880,57407,2
2881,61010,2
2882,38985,0
2883,52761,2
2884,86998,2
2885,51706,0
2886,55624,0
2887,51855,2
2888,51844,2
2889,42740,0
2890,40965,0
2891,88370,2
2892,88058,2
2893,79702,0
2894,96462,2
2895,83302,2
2896,82863,2
2897,75011,2
2898,97058,2
2899,56333,0
2900,73239,0
2901,83437,2
2902,88207,2
2903,81817,0
2904,89599,2
2905,96324,2
2906,49470,0
2907,84978,2
2908,80315,2
2909,6559,0
2910,1786,0
2911,56521,2
2912,54873,2
2913,42011,2
2914,85251,0
2915,37525,0
2916,53354,2
2917,48303,2
2918,87881,2
2919,78335,2
2920,55160,0
2921,15230,0
2922,42928,0
2923,79370,2
2924,51298,0
2925,94811,2
2926,85209,0
2927,43471,0
2928,79716,2
2929,97033,2
2930,50097,0
2931,84883,2
2932,103794,2
2933,78498,0
2934,88221,2
2935,101215,2
2936,98712,2
2937,20172,0
2938,79972,2
2939,15818,0
2940,103462,2
2941,8036,0
2942,5347,0
2943,100481,2
2944,4616,0
2945,58428,0
2946,6396,0
2947,39159,0
2948,98850,2
2949,76867,0
2950,97047,2
2951,8359,0
2952,100332,2
2953,37050,0
2954,73866,0
2955,50834,2
2956,89518,2
2957,59325,2
2958,2523,0
2959,38259,2
2960,53970,2
2961,7766,0
2962,91250,2
2963,37404,0
2964,13000,2
2965,76361,0
2966,42450,0
2967,97041,2
2968,89982,2
2969,80447,2
2970,78948,2
2971,4582,0
2972,53658,0
2973,96445,2
2974,75669,0
2975,2948,0
2976,84815,2
2977,95410,2
2978,43907,0
2979,90013,2
2980,103471,2
2981,90907,2
2982,49501,0
2983,85361,2
2984,80000,0
2985,85088,2
2986,101409,2
2987,86750,2
2988,96763,2
2989,45589,0
2990,80132,0
2991,81803,0
2992,50561,0
2993,88227,2
2994,54451,2
2995,97936,2
2996,40515,2
2997,10573,0
2998,37967,2
2999,43035,2
3000,54246,0
3001,89121,2
3002,78816,0
3003,5637,2
3004,38718,0
3005,73278,2
3006,61730,2
3007,79224,0
3008,37354,2
3009,93135,2
3010,99691,2
3011,42734,0
3012,101094,2
3013,61288,2
3014,40979,2
3015,101792,2
3016,18670,0
3017,103347,2
3018,577,0
3019,81913,0
3020,42447,0
3021,56946,0
3022,36299,0
3023,104202,2
3024,38400,0
3025,92856,2
3026,4146,0
3027,93188,2
3028,102990,2
3029,82945,2
3030,84028,2
3031,56667,0
3032,40937,0
3033,96487,2
3034,94670,2
3035,100650,2
3036,91970,2
3037,11360,0
3038,92083,2
3039,74611,0
3040,84936,0
3041,59955,0
3042,50657,0
3043,100495,2
3044,13419,0
3045,18518,0
3046,91169,2
3047,7015,0
3048,13011,0
3049,59778,2
3050,85662,0
3051,52938,2
3052,90336,2
3053,17345,0
3054,103943,2
3055,8525,0
3056,90598,2
3057,90190,2
3058,44824,0
3059,73717,0
3060,96611,2
3061,54111,0
3062,53098,2
3063,52297,0
3064,62315,2
3065,101710,2
3066,39744,2
3067,48711,0
3068,80180,0
3069,76442,2
3070,37233,0
3071,59947,0
3072,4897,0
3073,39452,0
3074,7923,0
3075,12108,2
3076,75078,0
3077,48432,2
3078,80858,2
3079,9850,0
3080,98709,2
3081,9245,0
3082,2824,0
3083,35534,2
3084,93312,2
3085,48269,2
3086,49619,2
3087,87594,2
3088,96743,2
3089,49768,2
3090,58605,0
3091,55177,2
3092,15368,0
3093,101519,2
3094,82385,0
3095,86289,2
3096,62222,0
3097,82706,0
3098,104641,2
3099,83724,2
3100,100357,2
3101,80762,0
3102,18510,0
3103,57120,0
3104,54282,2
3105,87473,2
3106,99736,2
3107,15219,0
3108,60855,2
3109,7442,0
3110,99716,2
3111,75939,2
3112,75812,2
3113,88210,0
3114,104070,2
3115,95258,2
3116,91644,2
3117,86258,2
3118,55770,2
3119,39480,0
3120,18822,2
3121,60394,2
3122,90764,2
3123,93025,2
3124,15545,0
3125,78951,2
3126,100765,2
3127,78341,0
3128,99885,2
3129,1761,2
3130,14333,0
3131,13295,0
3132,46961,0
3133,38389,0
3134,81325,2
3135,2945,0
3136,80042,2
3137,60259,2
3138,6846,0
3139,94496,2
3140,89698,2
3141,16417,0
3142,76105,2
3143,36738,2
3144,101980,0
3145,42149,0
3146,58853,2
3147,104244,2
3148,102444,2
3149,2537,0
3150,37185,0
3151,91194,2
3152,61468,0
3153,52631,2
3154,93621,2
3155,15998,0
3156,79525,2
3157,56088,2
3158,39151,0
3159,6970,0
3160,1772,0
3161,14659,0
3162,92969,2
3163,85679,2
3164,38417,0
3165,91810,2
3166,86849,0
3167,61882,2
3168,5659,0
3169,90435,2
3170,41426,2
3171,15835,0
3172,85535,2
3173,13709,0
3174,52772,0
3175,15208,0
3176,55911,2
3177,73852,0
3178,46210,0
3179,47988,0
3180,99241,2
3181,83288,2
3182,7133,0
3183,51720,2
3184,36940,0
3185,38102,0
3186,102157,2
3187,103904,2
3188,60245,0
3189,55171,2
3190,46663,0
3191,50961,0
3192,17185,2
3193,7752,0
3194,14018,0
3195,61904,2
3196,38110,0
3197,101398,2
3198,62624,2
3199,13312,0
3200,103021,2
3201,48393,2
3202,11509,0
3203,17770,0
3204,78487,2
3205,436,0
3206,79550,2
3207,101561,2
3208,96296,0
3209,57539,2
3210,53399,0
3211,97784,2
3212,98206,2
3213,20315,0
3214,79674,2
3215,48584,0
3216,59944,2
3217,97643,2
3218,58909,2
3219,103901,2
3220,75351,0
3221,53945,0
3222,47532,0
3223,47999,2
3224,57888,2
3225,85957,0
3226,9088,0
3227,79373,2
3228,1173,0
3229,14032,0
3230,10449,0
3231,57857,0
3232,97657,2
3233,1165,0
3234,44233,0
3235,36614,2
3236,14052,0
3237,55787,0
3238,55635,0
3239,56352,2
3240,80442,0
3241,83766,0
3242,93734,2
3243,86615,2
3244,92243,0
3245,62031,2
3246,101097,2
3247,44396,0
3248,18535,0
3249,100622,2
3250,52882,2
3251,79235,2
3252,78051,2
3253,43353,2
3254,41415,0
3255,79727,2
3256,88969,2
3257,89107,2
3258,38414,0
3259,97632,2
3260,79989,0
3261,61283,2
3262,3713,0
3263,76096,2
3264,48694,2
3265,11945,0
3266,4624,0
3267,55182,2
3268,39595,2
3269,91689,2
3270,98068,2
3271,55486,0
3272,4295,0
3273,13571,0
3274,75784,2
3275,48297,0
3276,7926,0
3277,90623,2
3278,90156,2
3279,51740,2
3280,84019,2
3281,87788,2
3282,100807,2
3283,58456,2
3284,77452,2
3285,50795,2
3286,73419,2
3287,60121,2
3288,82813,2
3289,95081,2
3290,85634,2
3291,54119,2
3292,45257,0
3293,57846,2
3294,3550,0
3295,58318,2
3296,36766,0
3297,86129,2
3298,18529,2
3299,53360,0
3300,43910,2
3301,77601,2
3302,95382,2
3303,84773,2
3304,9518,0
3305,85963,2
3306,17306,0
3307,81927,0
3308,52482,2
3309,56819,0
3310,723,0
3311,90882,2
3312,78490,2
3313,10308,0
3314,55610,0
3315,93720,2
3316,76974,2
3317,87909,0
3318,6686,0
3319,42000,0
3320,80613,2
3321,91835,2
3322,58892,0
3323,47496,0
3324,76712,2
3325,73990,2
3326,59182,2
3327,98706,2
3328,85971,2
3329,100045,2
3330,57989,2
3331,85527,2
3332,59016,2
3333,45895,0
3334,95570,2
3335,104354,2
3336,88958,2
3337,37171,0
3338,90024,2
3339,92136,2
3340,97756,0
3341,45448,2
3342,52474,0
3343,78830,0
3344,46202,0
3345,89093,2
3346,5808,0
3347,2810,0
3348,97635,2
3349,1913,0
3350,15064,0
3351,43800,0
3352,100014,2
3353,40934,2
3354,77438,2
3355,99744,2
3356,77877,2
3357,59764,0
3358,76085,2
3359,47110,0
3360,85825,2
3361,58729,0
3362,53059,2
3363,94620,2
3364,90606,2
3365,38698,0
3366,38138,0
3367,82413,0
3368,53669,0
3369,53343,0
3370,59834,0
3371,90305,2
3372,81339,0
3373,13394,0
3374,91551,2
3375,81350,2
3376,8213,0
3377,93883,2
3378,2357,2
3379,740,0
3380,57694,2
3381,47248,0
3382,95680,2
3383,51726,2
3384,18209,2
3385,93585,2
3386,96591,2
3387,91813,2
3388,100346,2
3389,58169,0
3390,127,0
3391,88826,2
3392,39002,2
3393,91363,2
3394,51582,0
3395,104078,2
3396,6424,0
3397,7881,0
3398,101232,2
3399,44818,0
3400,90761,2
3401,14496,0
3402,3547,0
3403,95559,2
3404,91852,2
3405,101395,2
3406,103932,2
3407,75483,0
3408,94479,2
3409,85369,2
3410,54417,0
3411,41266,0
3412,89234,2
3413,37188,0
3414,83904,0
3415,44402,0
3416,77151,2
3417,39016,0
3418,54997,0
3419,89737,2
3420,98830,2
3421,17050,0
3422,14198,0
3423,55784,2
3424,99255,2
3425,49158,0
3426,87470,2
3427,79075,0
3428,104233,2
3429,99134,2
3430,99733,2
3431,74898,2
3432,87434,0
3433,8072,0
3434,52305,0
3435,35880,2
3436,81485,2
3437,92699,2
3438,36001,0
3439,79269,2
3440,15838,0
3441,41674,2
3442,74766,2
3443,75970,2
3444,54426,2
3445,15981,0
3446,53045,2
3447,85074,2
3448,81792,2
3449,50055,2
3450,39643,0
3451,41547,0
3452,104683,2
3453,3125,0
3454,104053,2
3455,97604,2
3456,91976,2
3457,53959,2
3458,62183,2
3459,1747,0
3460,40788,0
3461,45746,2
3462,84174,2
3463,103783,2
3464,13728,2
3465,81679,2
3466,39041,0
3467,85184,2
3468,48435,0
3469,62371,0
3470,4022,0
3471,84039,2
3472,77154,2
3473,47563,2
3474,100194,2
3475,96760,2
3476,89563,2
3477,74614,2
3478,58310,0
3479,81598,0
3480,97778,2
3481,82360,2
3482,37103,2
3483,16105,0
3484,59927,0
3485,101845,2
3486,17143,0
3487,99435,2
3488,98692,2
3489,50820,0
3490,102132,2
3491,44399,2
3492,73115,2
3493,52606,2
3494,43010,2
3495,79688,0
3496,62354,2
3497,41876,2
3498,81446,0
3499,7172,0
3500,40802,0
3501,53076,2
3502,40827,0
3503,76397,0
3504,44537,2
3505,88834,2
3506,77002,2
3507,15824,0
3508,45884,2
3509,102540,2
3510,46773,0
3511,7912,2
3512,50848,0
3513,100906,2
3514,16299,0
3515,39303,0
3516,58608,2
3517,80127,2
3518,101969,2
3519,46351,0
3520,57368,0
3521,85102,0
3522,50111,2
3523,47847,2
3524,102689,2
3525,104365,2
3526,100917,2
3527,93596,2
3528,46472,0
3529,59331,0
3530,62495,2
3531,1052,0
3532,78954,0
3533,52485,2
3534,82233,0
3535,81322,0
3536,74915,2
3537,102568,2
3538,95101,2
3539,51568,0
3540,61446,2
3541,89450,2
3542,96732,2
3543,84953,0
3544,45586,0
3545,17022,0
3546,89684,2
3547,47245,2
3548,91388,2
3549,40214,0
3550,20009,0
3551,35115,0
3552,89397,2
3553,75393,2
