,hotel_id,hotel_amenities,image_available_for_category
11214,83075,In-house Restaurant|Conference Room|Parking Facility|Gym|Swimming Pool,Restaurant
11215,39101,In-house Restaurant|Dining Area|Gym|Conference Room,Restaurant
11216,50461,In-house Restaurant|Dining Area|Conference Room,Restaurant
11217,85350,Parking Facility,
11218,90871,Garden/Backyard|In-house Restaurant|Parking Facility,
11219,90722,Parking Facility,
11220,4566,Parking Facility,
11221,48534,Parking Facility|Dining Area,Dining
11222,76654,Parking Facility,
11223,93245,Parking Facility,
11224,83213,Parking Facility,
11225,80400,Parking Facility,
11226,82214,Parking Facility,
11227,80839,Parking Facility,
11228,38955,Parking Facility|In-house Restaurant,
11229,98372,Parking Facility,
11230,55245,Dining Area,
11231,39247,Dining Area|Parking Facility,Dining
11232,76800,Dining Area,Dining
11233,55096,Dining Area|Conference Room,
11234,51226,Dining Area|Conference Room|In-house Restaurant,Restaurant
11235,94173,Gym|Swimming Pool|Parking Facility,Pool
11236,18305,Conference Room,
11237,18626,In-house Restaurant|Parking Facility,Restaurant
11238,51347,Parking Facility,
11239,92508,Garden/Backyard|Parking Facility|Swimming Pool,Pool|Parking
11240,99078,Parking Facility,
11241,40645,Parking Facility,
11242,61981,Parking Facility,
11243,97256,Parking Facility,
11244,97928,Parking Facility,
11245,102678,Parking Facility,
11246,103159,Parking Facility,
11247,44476,Parking Facility,
11248,44040,Parking Facility,
11249,35841,Parking Facility,
11250,40299,Parking Facility,
11251,18471,Parking Facility,
11252,79779,Parking Facility,
11253,102965,Parking Facility,
11254,86200,Swimming Pool,Pool
11255,81753,Parking Facility,
11256,84580,Parking Facility,
11257,62473,Parking Facility,
11258,94328,Parking Facility,
11259,94162,Parking Facility,
11260,94286,Parking Facility,
11261,76980,Parking Facility,
11262,93847,Parking Facility,
11263,97908,Spa|Dining Area,
11264,76651,In-house Restaurant|Parking Facility,Restaurant
11265,10686,In-house Restaurant|Parking Facility|Bar|Dining Area|Conference Room,Restaurant
11266,51383,In-house Restaurant|Parking Facility|Bar|Conference Room|Dining Area,Boardroom|Restaurant
11267,49710,In-house Restaurant|Parking Facility,
11268,54210,In-house Restaurant|Parking Facility,
11269,93889,Garden/Backyard|Conference Room|Bar|In-house Restaurant|Swimming Pool|Parking Facility,Pool|Restaurant
11270,88759,Garden/Backyard,
11271,11884,Parking Facility|Conference Room|Swimming Pool|Bar|In-house Restaurant,
11272,15045,Parking Facility,
11273,6951,Parking Facility,
11274,85913,Parking Facility,
11275,104208,Parking Facility,Parking
11276,102110,Parking Facility|Dining Area,
11277,104363,Parking Facility,
11278,53954,Parking Facility|Garden/Backyard,
11279,364,Parking Facility,
11280,54685,Parking Facility|Dining Area|In-house Restaurant,
11281,47212,Parking Facility,
11282,38055,Parking Facility|Dining Area,
11283,38676,Bar|Dining Area|In-house Restaurant,Restaurant
11284,41773,Parking Facility,
11285,54235,Parking Facility|Garden/Backyard,
11286,2639,Parking Facility|Conference Room|Dining Area,
11287,61992,Parking Facility|Conference Room|Dining Area|Garden/Backyard,Boardroom
11288,73242,Parking Facility|Dining Area,
11289,74238,Parking Facility,
11290,101351,Parking Facility|Garden/Backyard|Conference Room|In-house Restaurant,
11291,87738,Parking Facility|Dining Area,
11292,99711,Parking Facility,
11293,2150,Bar|Dining Area|Parking Facility|Conference Room,Restaurant
11294,17751,Parking Facility,
11295,20268,Parking Facility,
11296,44515,Parking Facility,
11297,55383,Parking Facility,
11298,37447,Parking Facility,
11299,46861,Parking Facility|Bar|Dining Area|Conference Room|In-house Restaurant,Restaurant
11300,41185,Parking Facility,
11301,35231,Parking Facility|Dining Area,
11302,18482,Parking Facility,
11303,47634,Parking Facility|Dining Area|In-house Restaurant,Restaurant
11304,39593,Parking Facility|Dining Area,
11305,5609,Parking Facility|In-house Restaurant|Dining Area|Conference Room,Boardroom|Dining
11306,11026,Parking Facility,
11307,88014,Bar|Parking Facility|In-house Restaurant|Dining Area|Conference Room,Restaurant
11308,86830,Parking Facility,
11309,89021,Parking Facility,
11310,90559,Parking Facility,
11311,17273,Parking Facility|In-house Restaurant,Restaurant
11312,39714,Parking Facility|Dining Area,
11313,55999,Parking Facility,
11314,44951,Bar|Parking Facility|In-house Restaurant,Restaurant
11315,94471,Parking Facility,
11316,96561,Parking Facility,
11317,97773,Parking Facility,
11318,97737,Parking Facility,
11319,101795,Parking Facility|Garden/Backyard,
11320,3674,Dining Area|In-house Restaurant|Parking Facility,Restaurant
11321,7401,Dining Area|Parking Facility|In-house Restaurant,Restaurant
11322,39410,Swimming Pool|Dining Area|Parking Facility|In-house Restaurant,Restaurant|Pool
11323,4439,In-house Restaurant,Restaurant
11324,39405,In-house Restaurant|Parking Facility,Restaurant
11325,48835,Parking Facility,
11326,95973,Garden/Backyard,
11327,79028,Garden/Backyard|Dining Area|Conference Room|Parking Facility|In-house Restaurant,Boardroom|Parking|Restaurant
11328,49285,Dining Area|Parking Facility,
11329,3652,Dining Area|Conference Room|In-house Restaurant,
11330,38640,Dining Area|Parking Facility,
11331,41191,Dining Area|Parking Facility,Dining
11332,35816,Dining Area|Conference Room|Parking Facility|In-house Restaurant,Restaurant
11333,48703,Dining Area|Parking Facility|In-house Restaurant,Restaurant
11334,1717,Dining Area|In-house Restaurant,Restaurant
11335,52573,Dining Area,
11336,51850,Dining Area,
11337,54092,Dining Area|Conference Room|Bar|Parking Facility,Restaurant
11338,80662,Dining Area|Swimming Pool,Pool|Dining
11339,6990,Dining Area|Gym|In-house Restaurant|Conference Room|Swimming Pool|Parking Facility|Bar,Restaurant
11340,15625,Dining Area|Parking Facility|In-house Restaurant,Restaurant
11341,15945,Dining Area|Parking Facility,
11342,41500,Dining Area|Parking Facility,Dining
11343,12044,Dining Area|Parking Facility,
11344,10253,Parking Facility,
11345,1582,Parking Facility,
11346,98184,In-house Restaurant|Dining Area,
11347,1005,Parking Facility|Dining Area|Swimming Pool|Bar,Pool|Restaurant
11348,1278,Parking Facility,
11349,86664,Parking Facility,
11350,89085,Parking Facility|Conference Room,Boardroom
11351,47519,Parking Facility,
11352,56131,Parking Facility|Dining Area|Conference Room|In-house Restaurant,
11353,85516,Parking Facility|Conference Room|Garden/Backyard,
11354,85336,Parking Facility,
11355,75000,Parking Facility|Gym,
11356,98375,Parking Facility|Garden/Backyard,
11357,48115,Parking Facility,
11358,101196,Parking Facility|In-house Restaurant|Conference Room,
11359,101660,Parking Facility,
11360,81607,Parking Facility,
11361,97759,Parking Facility,
11362,53940,Parking Facility,
11363,92514,Dining Area|In-house Restaurant|Parking Facility,
11364,75425,Dining Area|In-house Restaurant|Parking Facility,Restaurant
11365,55405,Dining Area|In-house Restaurant,
11366,38091,Dining Area,
11367,45511,Dining Area|Parking Facility,
11368,35504,Dining Area|Conference Room|Parking Facility|In-house Restaurant,
11369,83685,Dining Area|Parking Facility,Parking
11370,45854,Dining Area|In-house Restaurant,Restaurant
11371,76643,Dining Area,
11372,51063,Dining Area|In-house Restaurant|Conference Room|Parking Facility,
11373,75456,Dining Area|In-house Restaurant|Parking Facility,
11374,43764,Dining Area,
11375,81587,In-house Restaurant|Parking Facility,Restaurant
11376,81714,In-house Restaurant|Parking Facility|Dining Area|Gym,
11377,35515,In-house Restaurant,Restaurant
11378,87128,In-house Restaurant|Parking Facility,Parking
11379,97720,Garden/Backyard|Parking Facility,Parking
11380,87001,Parking Facility,
11381,61385,Parking Facility,
11382,41705,Parking Facility,
11383,95802,Parking Facility,
11384,96668,Parking Facility,
11385,41953,Parking Facility,
11386,40752,Parking Facility,
11387,74893,Parking Facility,
11388,76834,Parking Facility,
11389,75467,Parking Facility,
11390,92089,Parking Facility,
11391,223,Parking Facility,
11392,16969,Conference Room|Parking Facility,
11393,88337,In-house Restaurant,
11394,79329,Parking Facility,
11395,80108,Parking Facility,
11396,93116,Parking Facility,
11397,78302,Parking Facility,
11398,85665,Parking Facility,
11399,91636,Parking Facility,
11400,91594,Parking Facility,
11401,54086,Parking Facility,
11402,98198,Spa|Board Games|Conference Room|Swimming Pool,
11403,40018,Spa|Parking Facility|Swimming Pool|Conference Room|In-house Restaurant,
11404,13102,In-house Restaurant|Dining Area|Conference Room,
11405,60665,In-house Restaurant|Dining Area,Restaurant
11406,3089,In-house Restaurant|Conference Room|Dining Area|Parking Facility,Boardroom|Restaurant
11407,75630,Garden/Backyard|Parking Facility|Conference Room,
11408,99832,Garden/Backyard|Parking Facility|Swimming Pool,Pool
11409,4223,Parking Facility|Bar|Dining Area|In-house Restaurant,Restaurant
11410,85640,Parking Facility,
11411,86835,Bar|Dining Area|Parking Facility,Parking|Dining
11412,104501,Parking Facility,
11413,104197,Parking Facility|Conference Room,
11414,104633,Parking Facility|Dining Area,
11415,102507,Parking Facility,
11416,61871,Parking Facility,
11417,78904,Parking Facility|Bar|Dining Area|Conference Room|In-house Restaurant,Restaurant
11418,79638,Parking Facility|Conference Room|Dining Area,
11419,41517,Parking Facility|Dining Area|Conference Room,
11420,4999,Parking Facility|Conference Room|In-house Restaurant|Dining Area,Restaurant
11421,2012,Parking Facility|Dining Area|Conference Room|Bar|In-house Restaurant,
11422,56904,Parking Facility,
11423,7274,Parking Facility|Conference Room|Dining Area|In-house Restaurant,Restaurant
11424,90137,Parking Facility,
11425,88450,Parking Facility,
11426,5778,Parking Facility|Dining Area,
11427,98620,Parking Facility,
11428,10118,Parking Facility,
11429,15633,Parking Facility|Bar|Dining Area|Swimming Pool|In-house Restaurant,Restaurant|Pool
11430,59154,Parking Facility|Conference Room|Dining Area|Swimming Pool|In-house Restaurant|Board Games,Pool|Restaurant
11431,40766,Parking Facility|Dining Area,Dining
11432,8028,Parking Facility|Dining Area|In-house Restaurant,Restaurant
11433,99658,Parking Facility,
11434,87870,Parking Facility,
11435,87111,Parking Facility,
11436,40490,Bar|Dining Area,Restaurant
11437,5038,Parking Facility|Dining Area|Conference Room|In-house Restaurant,
11438,100625,Parking Facility,
11439,101317,Parking Facility,
11440,88011,Dining Area|Swimming Pool|In-house Restaurant|Parking Facility,
11441,2189,Dining Area|Conference Room|Parking Facility|In-house Restaurant,Restaurant
11442,97911,Conference Room|Swimming Pool|Parking Facility|Dining Area,
11443,240,Conference Room|Parking Facility|In-house Restaurant|Dining Area,
11444,93737,Swimming Pool|Dining Area|Gym,Pool|Dining
11445,4124,In-house Restaurant|Dining Area|Parking Facility|Conference Room,
11446,5888,In-house Restaurant|Parking Facility|Dining Area,Restaurant
11447,103429,Parking Facility,
11448,14145,Parking Facility|Dining Area,
11449,56432,Parking Facility,
11450,19697,Parking Facility|In-house Restaurant|Dining Area,Restaurant
11451,56733,Parking Facility|In-house Restaurant|Gym,
11452,52407,Dining Area|In-house Restaurant,
11453,229,Dining Area|Parking Facility,
11454,38654,Dining Area|Bar|Parking Facility|In-house Restaurant,Restaurant
11455,15355,Dining Area|In-house Restaurant,Restaurant
11456,47190,Dining Area|Bar|In-house Restaurant,
11457,56449,Dining Area|In-house Restaurant,Restaurant
11458,80510,Dining Area|Parking Facility|In-house Restaurant,
11459,80718,Dining Area|Parking Facility,
11460,5491,Dining Area|In-house Restaurant,Restaurant
11461,89372,Gym|Parking Facility|Conference Room|Swimming Pool,Pool
11462,98074,Dining Area|Parking Facility|In-house Restaurant,Parking|Restaurant
11463,1452,Dining Area|Parking Facility,
11464,51251,Dining Area|Parking Facility,
11465,84751,Dining Area|In-house Restaurant|Parking Facility,Restaurant
11466,92522,Swimming Pool|In-house Restaurant|Dining Area|Parking Facility,
11467,9350,Conference Room|In-house Restaurant|Dining Area|Parking Facility,Restaurant
11468,15619,In-house Restaurant|Dining Area,Restaurant
11469,81134,In-house Restaurant,
11470,78614,In-house Restaurant|Parking Facility,Restaurant
11471,104169,In-house Restaurant|Dining Area|Garden/Backyard|Parking Facility,Restaurant
11472,6498,In-house Restaurant|Dining Area|Parking Facility,Restaurant
11473,86056,Parking Facility,
11474,83390,Parking Facility,
11475,89538,Parking Facility,
11476,45685,Parking Facility,
11477,52719,Parking Facility,
11478,87887,Parking Facility,
11479,95920,Parking Facility|Dining Area|Conference Room,
11480,76941,Parking Facility,
11481,101604,Parking Facility,
11482,101944,Parking Facility|Swimming Pool,Pool
11483,83401,Parking Facility|Dining Area,
11484,49901,Parking Facility,
11485,52736,Parking Facility,
11486,6079,Parking Facility,
11487,49012,Parking Facility|Dining Area,Dining
11488,52728,Parking Facility,
11489,1126,Bar|Dining Area|Parking Facility|In-house Restaurant,Restaurant
11490,75608,Dining Area|Parking Facility|In-house Restaurant,
11491,41379,Dining Area|Conference Room|In-house Restaurant|Parking Facility,
11492,38969,Dining Area|In-house Restaurant|Conference Room|Parking Facility,Restaurant
11493,36578,Dining Area|In-house Restaurant,Restaurant
11494,54213,Dining Area,
11495,73535,Conference Room|Swimming Pool|Garden/Backyard|Parking Facility,Pool
11496,101798,In-house Restaurant|Parking Facility,
11497,78606,In-house Restaurant|Parking Facility,
11498,92992,In-house Restaurant|Conference Room|Parking Facility|Bar,
11499,52598,Parking Facility,
11500,53023,Parking Facility,
11501,62892,Garden/Backyard|Parking Facility,
11502,84450,Parking Facility,
11503,104315,Parking Facility,
11504,35948,Parking Facility,
11505,93425,Parking Facility,
11506,44183,Parking Facility,
11507,41528,Parking Facility,
11508,96243,Parking Facility,
11509,38516,Parking Facility,
11510,15338,Parking Facility,
11511,35993,Parking Facility,
11512,19796,Parking Facility|Dining Area,
11513,41815,Parking Facility,
11514,52441,Parking Facility,
11515,54660,Parking Facility,Parking
11516,96887,Parking Facility,
11517,42279,Parking Facility,
11518,13681,Parking Facility,
11519,50174,Bar,
11520,77405,Parking Facility,Parking
11521,77281,Parking Facility,
11522,10891,Parking Facility|In-house Restaurant,Restaurant
11523,76384,Parking Facility,
11524,47651,Parking Facility,
11525,89527,Swimming Pool,Pool
11526,92936,In-house Restaurant|Parking Facility,
11527,48647,Parking Facility,
11528,89673,Parking Facility,
11529,94612,Parking Facility,
11530,86076,Parking Facility,
11531,2473,Parking Facility,
11532,90992,Parking Facility,
11533,49997,Parking Facility,
11534,93436,Parking Facility,
11535,49890,Parking Facility,
11536,45142,Board Games|Parking Facility|Dining Area,Dining
11537,41340,In-house Restaurant|Parking Facility|Dining Area|Bar|Conference Room,
11538,79922,Garden/Backyard|Dining Area|Parking Facility,Dining
11539,85491,Garden/Backyard|Conference Room|Swimming Pool|Gym|Dining Area|Parking Facility|In-house Restaurant|Bar,Pool|Lawn|Parking|Dining
11540,101494,Garden/Backyard|Parking Facility|Gym|Swimming Pool,
11541,92930,Garden/Backyard|Dining Area|Swimming Pool|Parking Facility,Pool
11542,46287,Garden/Backyard|Dining Area,Lawn
11543,48562,Garden/Backyard|Parking Facility,
11544,4417,Parking Facility,
11545,9662,Parking Facility|Dining Area|Spa|Bar|Swimming Pool|In-house Restaurant,Pool|Restaurant
11546,104349,Parking Facility|In-house Restaurant,Parking
11547,76792,Parking Facility,
11548,59334,Parking Facility,
11549,77129,Parking Facility,
11550,14140,Parking Facility,
11551,1289,Parking Facility,
11552,5938,Parking Facility|Gym|Swimming Pool,
11553,61548,Parking Facility,
11554,101334,Parking Facility,
11555,101058,Parking Facility|Conference Room,
11556,88939,Parking Facility,
11557,89400,Parking Facility,
11558,61818,Parking Facility|In-house Restaurant|Dining Area,
11559,90264,Parking Facility,
11560,12489,Parking Facility|Conference Room|In-house Restaurant,
