,hotel_id,no_of_ratings
12691,96081,0
12692,8268,115
12693,73929,131
12694,84116,158
12695,90852,5
12696,93710,0
12697,47888,41
12698,95940,0
12699,85151,19
12700,98902,0
12701,94883,0
12702,53876,321
12703,102693,0
12704,83537,13
12705,84845,19
12706,99189,0
12707,97273,0
12708,49702,275
12709,74548,206
12710,56700,13
12711,96379,0
12712,101340,0
12713,93381,3
12714,45084,141
12715,81745,12
12716,81256,53
12717,56165,32
12718,94126,5
12719,19653,438
12720,75147,68
12721,96216,0
12722,90082,3
12723,90419,34
12724,101003,2
12725,99338,0
12726,84257,59
12727,95468,9
12728,74672,479
12729,43908,167
12730,88287,39
12731,91848,0
12732,84111,208
12733,82024,0
12734,90965,38
12735,14537,219
12736,12889,0
12737,91252,23
12738,45984,475
12739,52256,44
12740,101447,0
12741,91007,4
12742,45208,209
12743,62423,63
12744,88619,0
12745,41346,191
12746,52706,0
12747,51654,129
12748,51927,42
12749,56725,332
12750,88152,79
12751,54748,195
12752,80218,0
12753,77209,3
12754,35800,1
12755,47008,54
12756,93814,0
12757,91131,43
12758,92928,0
12759,60924,17
12760,38047,29
12761,61360,148
12762,47210,27
12763,17580,85
12764,48383,229
12765,74545,47
12766,96368,0
12767,94753,0
12768,89182,0
12769,93856,0
12770,93831,0
12771,104625,23
12772,97262,4
12773,60806,202
12774,82609,2
12775,58199,232
12776,101765,0
12777,77259,89
12778,101318,0
12779,5433,15
12780,101138,0
12781,40010,493
12782,88875,0
12783,101872,0
12784,93696,5
12785,89044,39
12786,73932,8
12787,48363,174
12788,82910,116
12789,18019,46
12790,80997,0
12791,85444,53
12792,93080,0
12793,41343,3
12794,39965,266
12795,78095,0
12796,44330,84
12797,90650,13
12798,104440,6
12799,90546,26
12800,16326,113
12801,59715,122
12802,92467,1
12803,96539,0
12804,77560,101
12805,84417,0
12806,84541,130
12807,103697,0
12808,56756,296
12809,95285,0
12810,83211,3
12811,104330,0
12812,73046,12
12813,91145,4
12814,58100,459
12815,39802,53
12816,75133,0
12817,100699,0
12818,50602,230
12819,96230,0
12820,97850,1
12821,97113,5
12822,99796,0
12823,97456,0
12824,97431,1
12825,97839,0
12826,61523,45
12827,54495,8
12828,88169,1
12829,61197,7
12830,96989,0
12831,50346,447
12832,54638,100
12833,99256,0
12834,104465,0
12835,76337,0
12836,88031,216
12837,91862,0
12838,97881,0
12839,78148,0
12840,38303,274
12841,89955,56
12842,98491,0
12843,104167,0
12844,77369,79
12845,94877,0
12846,90217,12
12847,81737,283
12848,86358,251
12849,100274,0
12850,103388,0
12851,20089,26
12852,40747,12
12853,81900,28
12854,84704,163
12855,98629,0
12856,75417,143
12857,87871,86
12858,104192,0
12859,14391,6
12860,73811,217
12861,82145,10
12862,100561,0
12863,103810,2
12864,102254,0
12865,46864,233
12866,85157,265
12867,17563,6
12868,104617,46
12869,79799,170
12870,99068,5
12871,75704,26
12872,79186,393
12873,54379,163
12874,56593,19
12875,79647,97
12876,99104,0
12877,91139,0
12878,98179,0
12879,86780,52
12880,48341,479
12881,96393,0
12882,102530,0
12883,99844,1
12884,89384,52
12885,90512,93
12886,61830,345
12887,7365,3
12888,3956,0
12889,89947,2
12890,92683,2
12891,82631,245
12892,75279,133
12893,74275,474
12894,1065,5
12895,95639,0
12896,49581,20
12897,90720,0
12898,102060,0
12899,95462,0
12900,98941,0
12901,104760,7
12902,97411,0
12903,87815,52
12904,86954,2
12905,50293,66
12906,97133,0
12907,92765,2
12908,99934,0
12909,58989,144
12910,90883,10
12911,103104,0
12912,62752,52
12913,57802,296
12914,96992,0
12915,80502,0
12916,50470,48
12917,54514,356
12918,76795,58
12919,74981,17
12920,92219,2
12921,39425,6
12922,50304,124
12923,39543,353
12924,61973,58
12925,58680,86
12926,47469,174
12927,16663,0
12928,96680,2
12929,36236,37
12930,44507,46
12931,100837,0
12932,83523,295
12933,62114,131
12934,92652,4
12935,101174,0
12936,99242,0
12937,53440,421
12938,49528,88
12939,58854,318
12940,92312,83
12941,103548,0
12942,94118,0
12943,54205,335
12944,46721,9
12945,97853,0
12946,89466,58
12947,92450,1
12948,103835,0
12949,17400,9
12950,99214,0
12951,80516,33
12952,89508,3
12953,93524,0
12954,93243,0
12955,84122,365
12956,78601,356
12957,54517,11
12958,7517,80
12959,99231,0
12960,87390,72
12961,98314,9
12962,82620,5
12963,101481,0
12964,97386,0
12965,85309,0
12966,94101,0
12967,86504,65
12968,59307,24
12969,97712,0
12970,102955,0
12971,39864,435
12972,95347,0
12973,97903,0
12974,45247,280
12975,49266,31
12976,16528,311
12977,78581,5
12978,95929,0
12979,94444,0
12980,79293,263
12981,48476,488
12982,48093,405
12983,60505,13
12984,103973,7
12985,76773,139
12986,86929,224
12987,76781,2
12988,99487,0
12989,95054,6
12990,99681,0
12991,86802,1
12992,6468,50
12993,57816,147
12994,76306,46
12995,91716,127
12996,51080,411
12997,62249,192
12998,73198,182
12999,90844,12
13000,93817,2
13001,97858,0
13002,101039,0
13003,6504,0
13004,90689,0
13005,78744,206
13006,100111,48
13007,99380,2
13008,47764,270
13009,61391,90
13010,97127,1
13011,103686,0
13012,83652,163
13013,90681,0
13014,90692,114
13015,47798,407
13016,88743,0
13017,50616,5
13018,5149,263
13019,17718,272
13020,82766,76
13021,80207,59
13022,97442,4
13023,54464,107
13024,57206,246
13025,54064,189
13026,57012,287
13027,55980,0
13028,97569,0
13029,97293,0
13030,87967,0
13031,93375,13
13032,59900,222
13033,87230,76
13034,99324,0
13035,83818,329
13036,92464,6
13037,99962,0
13038,81866,411
13039,86653,12
13040,99509,0
13041,100724,0
13042,74520,229
13043,86195,0
13044,92967,1
13045,81723,21
13046,39099,81
13047,80075,33
13048,97889,0
13049,91893,0
13050,97400,0
13051,52405,20
13052,99982,0
13053,88265,232
13054,83630,7
13055,80674,31
13056,92368,7
13057,35043,0
13058,56123,29
13059,76497,17
13060,83219,45
13061,79318,27
13062,81872,181
13063,57760,275
13064,46437,145
13065,92194,5
13066,9013,27
13067,97580,0
13068,75746,0
13069,84732,6
13070,95313,0
13071,58415,81
13072,93215,16
13073,90526,3
13074,36846,246
13075,51651,436
13076,18742,288
13077,78739,76
13078,55378,70
13079,90394,38
13080,79023,404
13081,100429,0
13082,95310,12
13083,102187,0
13084,353,313
13085,50003,30
13086,19366,124
13087,40151,45
13088,73803,451
13089,101295,2
13090,83073,0
13091,83776,2
13092,103821,3
13093,15589,0
13094,101900,0
13095,83222,104
13096,94306,0
13097,48678,243
13098,98019,0
13099,101883,0
13100,90273,1
13101,82603,386
13102,62901,150
13103,101616,0
13104,85337,74
13105,38036,103
13106,13491,25
13107,91752,3
13108,83354,115
13109,93237,21
13110,98016,14
13111,59436,100
13112,78559,84
13113,90838,101
13114,49716,184
13115,82004,113
13116,102668,0
13117,93066,2
13118,93403,0
13119,96089,0
13120,37594,486
13121,98193,0
13122,96677,0
13123,92658,0
13124,46243,21
13125,50332,188
13126,93094,1
13127,48366,19
13128,76944,400
13129,44021,125
13130,85618,99
13131,89052,50
13132,86496,64
13133,51229,41
13134,73924,258
13135,85604,1
13136,48957,318
13137,87553,218
13138,86968,36
13139,49114,263
13140,94568,0
13141,90104,57
13142,55229,180
13143,91772,4
13144,79045,133
13145,83056,68
13146,99203,0
13147,80080,59
13148,6805,492
13149,5458,98
13150,45573,200
13151,88158,1
13152,93682,5
13153,47770,92
13154,90979,0
13155,53299,96
13156,97453,0
13157,60027,217
13158,75448,69
13159,104015,69
13160,43554,348
13161,99543,0
13162,99653,0
13163,76770,64
13164,42513,353
13165,43745,160
13166,81011,29
13167,61498,134
13168,91567,0
13169,75299,31
13170,87258,12
13171,104029,21
13172,99526,0
13173,95617,38
13174,100,9
13175,56618,270
13176,35375,75
13177,40137,21
13178,45821,405
13179,82308,285
13180,39706,209
13181,55420,340
13182,90858,51
13183,94292,6
13184,61200,25
13185,97279,0
13186,84884,112
13187,78860,2
13188,95018,0
13189,80944,193
13190,38494,76
13191,88473,18
13192,38044,82
13193,61363,20
13194,48200,4
13195,18154,10
13196,102035,0
13197,49269,3
13198,74258,9
13199,75760,487
13200,49010,0
13201,76500,35
13202,17836,0
13203,87092,6
13204,56781,107
13205,56016,22
13206,48203,0
13207,90405,19
13208,89083,9
13209,98165,0
13210,94427,23
13211,55569,21
13212,93648,0
13213,60325,444
13214,59563,34
13215,94742,0
13216,102226,0
13217,90096,3
13218,76638,148
13219,102229,0
13220,89331,0
13221,56587,211
13222,101759,0
13223,81104,0
13224,75724,116
13225,84381,0
13226,92489,4
13227,90554,4
13228,44938,155
13229,53603,24
13230,35493,342
13231,42398,109
13232,104479,4
13233,92903,0
13234,76784,9
13235,59130,103
13236,92914,0
13237,89533,5
13238,91904,17
13239,101166,0
13240,95026,4
13241,61214,245
13242,104310,64
13243,99954,3
13244,85475,84
13245,81422,120
13246,49570,225
13247,49708,38
13248,62122,4
13249,104448,172
13250,95932,0
13251,92669,0
13252,12754,0
13253,45222,103
13254,14419,190
13255,88566,62
13256,97439,7
13257,17130,97
13258,94275,0
13259,104175,17
13260,82316,22
13261,95465,5
13262,89204,7
13263,104476,1
13264,102623,0
13265,12591,0
13266,89944,13
13267,48670,183
13268,100716,0
13269,15468,276
13270,86192,27
13271,92354,0
13272,101613,3
13273,90256,8
13274,84842,143
13275,79743,364
13276,97723,0
13277,100291,0
13278,81886,221
13279,83031,15
13280,10670,440
13281,101056,0
13282,6510,128
13283,81405,45
13284,47196,0
13285,85430,188
13286,102322,0
13287,1554,0
13288,82918,320
13289,102190,0
13290,73527,0
13291,92343,0
13292,91302,0
13293,93991,1
13294,98640,0
13295,92818,0
13296,102361,0
13297,82139,17
13298,94852,0
13299,84707,85
13300,98598,0
13301,84898,310
13302,78747,271
13303,38649,493
13304,50495,21
13305,93254,1
13306,81118,401
13307,104437,0
13308,60938,26
13309,98736,0
13310,82305,77
13311,19782,441
13312,16992,413
13313,98632,0
13314,7655,3
13315,46428,5
13316,54351,247
13317,83810,24
13318,99495,0
13319,100674,8
13320,45053,19
13321,42657,14
13322,62086,196
13323,43416,205
13324,40474,37
13325,40446,37
13326,101287,0
13327,103860,0
13328,103419,0
13329,35974,31
13330,91617,18
13331,86670,62
13332,47742,33
13333,84133,280
13334,47632,3
13335,17251,75
13336,99023,0
13337,10256,340
13338,55822,124
13339,6139,77
13340,60471,455
13341,99937,4
13342,98190,3
13343,17257,0
13344,96829,0
13345,88746,1
13346,17549,378
13347,95631,3
13348,83492,21
13349,19476,0
13350,103959,65
13351,98469,0
13352,41619,115
13353,91589,40
13354,52579,0
13355,74239,28
13356,80525,151
13357,62862,416
13358,102378,0
13359,96815,0
13360,43256,335
13361,84693,9
13362,89806,8
13363,59602,14
13364,61785,237
13365,49283,300
13366,96666,0
13367,82032,70
13368,45258,190
13369,95316,0
13370,80387,44
13371,221,4
13372,86791,22
13373,96517,0
13374,47902,451
13375,37870,95
13376,44780,172
13377,94728,27
13378,89657,1
13379,102052,0
13380,47058,424
13381,78269,25
13382,83945,17
13383,101889,0
13384,95954,0
13385,104327,1
13386,52394,462
13387,103863,0
13388,92031,0
13389,103683,0
13390,101031,0
13391,94413,0
13392,94579,0
13393,62305,199
13394,45832,380
13395,52990,265
13396,101312,1
13397,75271,3
13398,103720,0
13399,92180,0
13400,86178,61
13401,54177,77
13402,89207,0
13403,103405,0
13404,62128,25
13405,48079,17
13406,94438,1
13407,99076,0
13408,102665,0
13409,89193,0
13410,43267,210
13411,93983,0
13412,101301,0
13413,77833,146
13414,74382,2
13415,79006,31
13416,89767,179
13417,83686,57
13418,85011,23
13419,54804,340
13420,92616,0
13421,19611,18
13422,76019,352
13423,95341,0
13424,78570,343
13425,7677,0
13426,53592,112
13427,79810,72
13428,85466,93
13429,89491,43
13430,97248,0
13431,5126,77
13432,39836,106
13433,85916,3
13434,102974,0
13435,99419,23
13436,85452,10
13437,14540,45
13438,77220,93
13439,96964,0
13440,81858,127
13441,84831,85
13442,84268,35
13443,93223,19
13444,54323,264
13445,86943,9
13446,61416,332
13447,35932,30
13448,77659,17
13449,81838,0
13450,76947,99
13451,27233,81
13452,15772,301
13453,85919,5
13454,80660,13
13455,44313,204
13456,35935,152
13457,53316,169
13458,44170,160
13459,103427,55
13460,90568,3
13461,98311,0
13462,78719,212
13463,78865,25
13464,99090,0
13465,85607,12
13466,57029,29
13467,91724,3
13468,92166,43
13469,46116,120
13470,89778,0
13471,82347,82
13472,83346,361
13473,84125,23
13474,101914,0
13475,99948,0
13476,99675,0
13477,91437,10
13478,91564,2
13479,15943,369
13480,50743,12
13481,103233,0
13482,83832,0
13483,80820,14
13484,102460,0
13485,104040,0
13486,87109,3
13487,49542,302
13488,98604,0
13489,81110,3
13490,74222,25
13491,99065,0
13492,94250,0
13493,104178,0
13494,48543,80
13495,81408,311
13496,101768,0
13497,99512,0
13498,93665,0
13499,10065,0
13500,98463,0
13501,102055,0
13502,97290,3
13503,49578,115
13504,6305,0
13505,57369,168
13506,56129,99
13507,44637,111
13508,42505,52
13509,87106,14
13510,95153,0
13511,35485,5
13512,39248,133
13513,8290,279
13514,79909,93
13515,101177,0
13516,91702,0
13517,91918,0
13518,97743,0
13519,55842,203
13520,60927,0
13521,97988,0
13522,103087,0
13523,47033,144
13524,92053,0
13525,89165,0
13526,98173,0
13527,92014,0
13528,102091,0
13529,86040,0
13530,86029,16
13531,57459,459
13532,98778,0
13533,95032,4
13534,101343,0
13535,84147,0
13536,80547,155
13537,38480,293
13538,87227,3
13539,93673,0
13540,18753,162
13541,62451,113
13542,6628,0
13543,3931,0
13544,15741,62
13545,101925,0
13546,103537,0
13547,102074,1
13548,86926,201
13549,104451,0
13550,85908,25
13551,88417,12
13552,90712,0
13553,47919,210
13554,87992,45
13555,89069,1
13556,83,8
13557,76030,112
13558,91114,0
13559,94388,0
13560,85427,0
13561,55985,48
13562,47936,40
13563,50442,435
13564,98317,0
13565,80688,0
13566,18584,0
13567,96826,0
13568,94430,0
13569,53001,80
13570,49812,1
13571,76756,3
13572,81695,384
13573,87733,57
13574,13938,383
13575,27272,160
13576,99093,10
13577,100131,0
13578,86366,15
13579,42072,4
13580,102066,0
13581,100578,0
13582,93502,0
13583,56309,21
13584,61551,57
13585,87539,19
13586,78736,287
13587,96823,0
13588,104589,34
13589,46251,204
13590,62294,232
13591,49573,61
13592,103689,4
13593,86015,52
13594,57912,371
13595,40134,1
13596,98297,1
13597,50017,278
13598,45978,3
13599,102353,0
13600,8431,122
13601,55389,174
13602,97003,0
13603,79017,4
13604,90110,13
13605,41321,5
13606,48206,80
13607,2294,370
13608,98910,0
13609,90363,2
13610,46676,99
13611,85005,46
13612,97574,8
13613,93409,0
13614,53443,423
13615,37878,462
13616,17555,391
13617,83984,21
13618,73502,31
13619,96663,0
13620,82896,1
13621,98474,1
13622,76359,17
13623,93994,0
13624,86487,0
13625,95493,0
13626,97552,0
13627,99664,0
13628,84409,12
13629,104341,0
13630,9055,488
13631,74959,15
13632,87531,11
13633,98300,6
13634,10990,95
13635,50608,283
13636,45804,430
13637,99667,0
13638,93077,0
13639,36835,400
13640,48189,35
13641,100097,0
13642,92315,2
13643,58092,49
13644,81585,175
13645,97524,0
13646,92807,1
13647,61816,192
13648,83675,69
13649,99639,2
13650,83638,23
13651,47303,344
13652,98930,0
13653,51488,249
13654,98609,0
13655,100865,1
13656,92017,4
13657,37597,12
13658,75012,203
13659,99661,6
13660,103098,0
13661,48217,21
13662,89356,0
13663,74658,222
13664,74849,3
13665,101748,1
13666,60615,175
13667,79307,67
13668,89952,44
13669,87705,7
13670,48245,181
13671,85306,70
13672,40741,155
13673,96801,0
13674,92039,0
13675,78708,430
13676,14444,0
13677,76950,221
13678,15724,340
13679,73772,125
13680,94289,0
13681,97268,0
13682,98789,0
13683,104161,0
13684,81281,42
13685,85019,14
13686,20241,210
13687,42668,148
13688,93825,0
13689,79768,188
13690,78995,24
13691,49556,304
13692,99349,0
13693,91609,0
13694,82595,69
13695,46431,61
13696,90259,24
13697,87238,23
13698,57366,200
13699,42679,207
13700,49719,344
13701,100103,0
13702,54014,142
13703,53890,369
13704,57937,158
13705,89817,1
13706,86957,20
13707,95479,0
13708,88428,11
13709,44499,19
13710,56930,200
13711,83931,5
13712,101180,0
13713,96832,0
13714,90065,2
13715,49134,315
13716,96078,0
13717,13980,0
13718,89795,5
13719,60339,74
13720,91581,0
13721,98303,0
13722,97591,4
13723,76345,43
13724,95943,0
13725,55707,156
13726,84077,52
13727,47472,75
13728,74109,116
13729,37909,73
13730,86673,0
13731,45177,70
13732,82159,32
13733,47182,38
13734,74846,26
13735,50329,76
13736,50464,100
13737,95780,0
13738,92492,0
13739,42817,127
13740,95302,0
13741,42547,27
13742,97141,0
13743,55718,4
13744,89505,68
13745,81079,0
13746,76930,201
13747,75282,309
13748,48695,14
13749,82187,75
13750,89792,1
13751,36247,376
13752,102505,0
13753,100879,0
13754,79445,1
13755,100702,0
13756,97566,0
13757,77819,197
13758,36686,440
13759,82333,210
13760,101439,0
13761,100398,10
13762,59397,312
13763,59864,112
13764,93218,0
13765,6440,349
13766,101309,0
13767,92956,1
13768,87528,42
13769,75445,18
13770,100221,1
13771,15440,348
13772,11727,0
13773,100893,0
13774,88768,60
13775,89370,9
13776,39847,329
13777,100862,0
13778,44178,439
13779,79197,381
13780,88892,11
13781,102637,0
13782,85036,18
13783,104288,0
13784,58255,6
13785,61059,251
13786,98339,0
13787,56891,25
13788,95338,0
13789,96694,0
13790,77389,144
13791,52700,297
13792,103115,0
13793,43883,428
13794,78896,31
13795,76916,3
13796,48822,0
13797,88290,47
13798,90816,0
13799,19062,37
13800,103374,0
13801,98013,21
13802,100100,0
13803,74686,115
13804,83669,25
13805,60944,372
13806,47449,397
13807,50630,388
13808,90976,0
13809,89480,147
13810,60300,121
13811,92953,1
13812,96075,0
13813,86656,71
13814,100117,0
13815,97757,0
13816,75136,471
13817,73828,474
13818,80533,1
13819,46878,83
13820,20235,107
13821,48642,334
13822,60758,83
13823,45081,391
13824,74084,40
13825,94565,0
13826,90402,35
13827,95333,0
13828,47784,13
13829,85168,1
13830,85753,3
13831,76621,163
13832,85714,11
13833,46406,85
13834,95642,0
13835,40896,73
13836,60162,391
13837,50591,363
13838,99689,0
13839,90532,0
13840,101782,1
13841,331,198
13842,76624,232
13843,104462,0
13844,92478,10
13845,96961,0
13846,73935,282
13847,89359,44
13848,87213,261
13849,47756,0
13850,87570,4
13851,48057,19
13852,96503,0
13853,40744,24
13854,62887,251
13855,91887,85
13856,84282,51
13857,55845,48
13858,46707,195
13859,88917,62
13860,74711,406
13861,54478,381
13862,103275,12
13863,96227,8
13864,84583,130
13865,90087,3
13866,97102,0
13867,57653,8
13868,61222,372
13869,87843,0
13870,52568,146
13871,15614,0
13872,81394,397
13873,89345,329
13874,99217,0
13875,87857,2
13876,92067,3
13877,51325,0
13878,82592,41
13879,94894,0
13880,95926,0
13881,97594,2
13882,92197,11
13883,15476,54
13884,80055,33
13885,95046,0
13886,100409,0
13887,104139,2
13888,81554,29
13889,101903,0
13890,96188,0
13891,41754,168
13892,51364,6
13893,35971,31
13894,15606,0
13895,93353,2
13896,100384,0
13897,77096,11
13898,79180,13
13899,57330,1
13900,88307,8
13901,95012,2
13902,80058,114
13903,944,85
13904,101163,0
13905,46420,153
13906,78109,85
13907,75431,40
13908,76348,24
13909,60328,67
13910,85596,48
13911,92202,10
13912,61509,225
13913,82780,164
13914,93417,4
13915,94115,1
13916,90411,0
13917,97619,2
13918,102952,0
13919,73474,68
13920,18587,0
13921,82932,0
13922,43107,470
13923,79633,48
13924,85458,61
13925,90695,54
13926,82482,363
13927,46828,158
13928,103675,0
13929,86234,84
13930,92506,0
13931,83194,0
13932,75094,274
13933,76663,229
13934,101897,0
13935,99501,0
13936,99374,0
13937,73938,11
13938,77203,460
13939,93676,8
13940,42972,48
13941,85877,0
13942,85008,134
13943,76199,21
13944,54925,65
13945,85461,26
13946,5891,3
13947,86082,62
13948,98722,1
13949,101939,36
13950,98466,0
13951,92453,0
13952,86369,0
13953,78432,453
13954,97687,4
13955,39377,459
13956,89190,0
13957,95451,53
13958,51356,0
13959,85756,17
13960,102800,0
