,hotel_id,no_of_comments
9764,44538,12
9765,95698,0
9766,100949,0
9767,40629,9
9768,99709,0
9769,86524,24
9770,51232,40
9771,86226,0
9772,46015,38
9773,96742,0
9774,87753,54
9775,10287,58
9776,100350,0
9777,16410,0
9778,101478,0
9779,90464,1
9780,87002,1
9781,41937,43
9782,101357,0
9783,96247,0
9784,42575,27
9785,60989,62
9786,90928,0
9787,78770,56
9788,84929,18
9789,76559,42
9790,41242,77
9791,41352,29
9792,100319,0
9793,46887,55
9794,49030,33
9795,44502,90
9796,43776,48
9797,19439,0
9798,44226,27
9799,81481,27
9800,80255,1
9801,46479,80
9802,98089,0
9803,102409,0
9804,42291,0
9805,39422,1
9806,95105,0
9807,98820,0
9808,83104,17
9809,88926,6
9810,61276,8
9811,47947,48
9812,6198,66
9813,85953,7
9814,100035,0
9815,41813,22
9816,95392,0
9817,97434,0
9818,44831,42
9819,1141,43
9820,44814,20
9821,87860,0
9822,101633,0
9823,39456,18
9824,50225,85
9825,73257,62
9826,73859,61
9827,87767,24
9828,35094,54
9829,88490,4
9830,92849,0
9831,58598,50
9832,86085,14
9833,99096,0
9834,37178,84
9835,36430,59
9836,4884,5
9837,40955,37
9838,87764,1
9839,97884,0
9840,18022,57
9841,90588,18
9842,89415,3
9843,95344,0
9844,99557,0
9845,58733,0
9846,88324,0
9847,9235,0
9848,83416,35
9849,2778,0
9850,9072,32
9851,94309,3
9852,77169,5
9853,103278,1
9854,91215,0
9855,44704,7
9856,84012,17
9857,82530,0
9858,57566,46
9859,99397,0
9860,74731,60
9861,84136,3
9862,97895,0
9863,104237,2
9864,102150,0
9865,85497,21
9866,75057,14
9867,93302,10
9868,103478,0
9869,96410,0
9870,54835,16
9871,95687,0
9872,94025,0
9873,104493,0
9874,57690,34
9875,101363,0
9876,35676,23
9877,61107,19
9878,13423,0
9879,79228,0
9880,98387,0
9881,42606,92
9882,82654,4
9883,86549,5
9884,98823,0
9885,16095,0
9886,13738,0
9887,75614,4
9888,95071,0
9889,48754,1
9890,37802,4
9891,47511,23
9892,85070,3
9893,2322,4
9894,62496,48
9895,43464,9
9896,96711,0
9897,45098,95
9898,103950,2
9899,93260,0
9900,48701,14
9901,83433,9
9902,96576,0
9903,58314,13
9904,99698,0
9905,74869,5
9906,103326,0
9907,56933,28
9908,88518,7
9909,62308,12
9910,14014,56
9911,90765,0
9912,103146,0
9913,98646,0
9914,94039,2
9915,94925,0
9916,14475,0
9917,83565,14
9918,88487,0
9919,81332,7
9920,80890,4
9921,56784,45
9922,14284,0
9923,49016,0
9924,56607,34
9925,47801,7
9926,39307,59
9927,49612,61
9928,57974,36
9929,87134,1
9930,93724,0
9931,98241,0
9932,78154,0
9933,76244,7
9934,50667,0
9935,46774,35
9936,101045,0
9937,62617,13
9938,86687,6
9939,45278,10
9940,78055,11
9941,94922,0
9942,9829,77
9943,102423,0
9944,62457,12
9945,51269,53
9946,80111,3
9947,93578,1
9948,81889,1
9949,1782,79
9950,98373,0
9951,61886,32
9952,4887,2
9953,76368,12
9954,75223,2
9955,87604,2
9956,101821,0
9957,77279,2
9958,88369,18
9959,100311,0
9960,42592,46
9961,60961,48
9962,83410,20
9963,1194,44
9964,76528,54
9965,88161,6
9966,88231,0
9967,74604,79
9968,84614,87
9969,98376,0
9970,50796,14
9971,103770,0
9972,84932,15
9973,36593,24
9974,18348,45
9975,100761,0
9976,48836,2
9977,38666,22
9978,91159,4
9979,101239,0
9980,89525,10
9981,84021,8
9982,85185,1
9983,94348,0
9984,77127,8
9985,91229,0
9986,54109,11
9987,60083,88
9988,84918,0
9989,49764,15
9990,75192,68
9991,103731,0
9992,100882,0
9993,101194,0
9994,59895,66
9995,103140,0
9996,48102,5
9997,103177,0
9998,54225,0
9999,50051,12
10000,103734,0
10001,100024,0
10002,94447,0
10003,99284,0
10004,98969,0
10005,103773,0
10006,90613,2
10007,102285,0
10008,89713,4
10009,79813,0
10010,62488,2
10011,83700,29
10012,96258,0
10013,62010,10
10014,42893,0
10015,56323,1
10016,83076,1
10017,81644,49
10018,50473,1
10019,38691,76
10020,92346,0
10021,88957,1
10022,44243,2
10023,15814,20
10024,17420,61
10025,76815,15
10026,103599,0
10027,3419,38
10028,95482,0
10029,98643,0
10030,98528,0
10031,94610,0
10032,99712,0
10033,94624,0
10034,99107,0
10035,99532,0
10036,93282,0
10037,83270,14
10038,44091,32
10039,5050,53
10040,78598,0
10041,43939,26
10042,97147,0
10043,37628,44
10044,83987,9
10045,92838,0
10046,47638,13
10047,44853,76
10048,77875,0
10049,3228,0
10050,58764,10
10051,49123,89
10052,80125,2
10053,97934,0
10054,99276,0
10055,52450,6
10056,18795,87
10057,47818,11
10058,46296,55
10059,78969,16
10060,16137,0
10061,61259,0
10062,99425,1
10063,14790,53
10064,94475,0
10065,41394,29
10066,47368,60
10067,50363,36
10068,96261,0
10069,84777,24
10070,47674,99
10071,18362,54
10072,81641,30
10073,85635,28
10074,100758,0
10075,95057,0
10076,102569,0
10077,94486,0
10078,87874,1
10079,93561,0
10080,103585,0
10081,95808,0
10082,88327,3
10083,17144,16
10084,87736,9
10085,91505,0
10086,59009,35
10087,100443,0
10088,74430,10
10089,35282,31
10090,57960,65
10091,98235,0
10092,98522,0
10093,104043,0
10094,87750,0
10095,80429,35
10096,86864,0
10097,49469,10
10098,93029,0
10099,82789,7
10100,96126,0
10101,96413,0
10102,88484,6
10103,93004,0
10104,94323,2
10105,59065,10
10106,15485,43
10107,57695,16
10108,42415,64
10109,86403,2
10110,62316,47
10111,50172,80
10112,78933,0
10113,37816,34
10114,87314,2
10115,102994,0
10116,47787,66
10117,88633,12
10118,101959,0
10119,82842,24
10120,84423,9
10121,59647,26
10122,83703,3
10123,89373,23
10124,104184,2
10125,46468,53
10126,81917,49
10127,47230,10
10128,102713,0
10129,5489,9
10130,84904,45
10131,100499,0
10132,44665,30
10133,99585,0
10134,40505,96
10135,88791,2
10136,95386,0
10137,41543,14
10138,100899,0
10139,85326,5
10140,79529,18
10141,89699,0
10142,87297,2
10143,93136,0
10144,49162,71
10145,98685,0
10146,82474,14
10147,83568,4
10148,104783,0
10149,45236,3
10150,62007,12
10151,15516,0
10152,81779,16
10153,56331,7
10154,102533,0
10155,80263,3
10156,92562,2
10157,93167,0
10158,82555,6
10159,86566,0
10160,97048,0
10161,56939,53
10162,44524,9
10163,37667,73
10164,43045,51
10165,80536,3
10166,103610,0
10167,92832,3
10168,36458,30
10169,11913,14
10170,98798,1
10171,49002,0
10172,82690,0
10173,81925,4
10174,56472,39
10175,61093,0
10176,94008,0
10177,53966,86
10178,94773,0
10179,85241,0
10180,91325,0
10181,97214,0
10182,14270,67
10183,86991,54
10184,90762,0
10185,92233,0
10186,76489,0
10187,42851,84
10188,97310,0
10189,91654,4
10190,88349,14
10191,78334,36
10192,74579,28
10193,100606,0
10194,50487,41
10195,89266,3
10196,45568,18
10197,95552,0
10198,91648,11
10199,97313,0
10200,16258,14
10201,15797,76
10202,37206,90
10203,56663,55
10204,8951,6
10205,54683,1
10206,100432,0
10207,93128,1
10208,49145,17
10209,95099,0
10210,87902,0
10211,55161,35
10212,47688,28
10213,88636,9
10214,100328,0
10215,59161,30
10216,19577,0
10217,53212,2
10218,52745,4
10219,59650,3
10220,98944,0
10221,95521,0
10222,93277,1
10223,85351,51
10224,47978,92
10225,82240,38
10226,57251,5
10227,59810,26
10228,100471,0
10229,77552,12
10230,73668,20
10231,57524,25
10232,38688,26
10233,49941,0
10234,96140,0
10235,4164,28
10236,74416,9
10237,92247,0
10238,78806,18
10239,48290,20
10240,81495,20
10241,27334,31
10242,96705,0
10243,101934,0
10244,94337,0
10245,93462,0
10246,103019,0
10247,81596,37
10248,95676,0
10249,90442,6
10250,76354,40
10251,102997,0
10252,60044,4
10253,91668,0
10254,4429,18
10255,100485,0
10256,47517,5
10257,85025,2
10258,103416,0
10259,51263,0
10260,87303,6
10261,86690,5
10262,8330,0
10263,11764,61
10264,97940,0
10265,84611,9
10266,37366,32
10267,48549,44
10268,81796,0
10269,84642,0
10270,49480,66
10271,61543,28
10272,101034,0
10273,48442,21
10274,15209,10
10275,98075,0
10276,101669,0
10277,90478,5
10278,87877,1
10279,46586,1
10280,86552,0
10281,37231,92
10282,81630,3
10283,46195,3
10284,47514,35
10285,15482,46
10286,90138,4
10287,47646,43
10288,99571,1
10289,78480,11
10290,79490,43
10291,83413,8
10292,96998,0
10293,82367,1
10294,77538,43
10295,35707,3
10296,83247,5
10297,99847,0
10298,78792,4
10299,86676,0
10300,61776,13
10301,91932,0
10302,35544,22
10303,48428,15
10304,73271,0
10305,83118,14
10306,95063,0
10307,61096,28
10308,50034,2
10309,88200,4
10310,83596,1
10311,44063,38
10312,16562,63
10313,78159,28
10314,90875,0
10315,56067,57
10316,48268,5
10317,55147,72
10318,95662,0
10319,55746,1
10320,94461,0
10321,49598,39
10322,54410,0
10323,73848,87
10324,6513,0
10325,42865,43
10326,93440,0
10327,60086,11
10328,79090,10
10329,10107,73
10330,95378,0
10331,78654,59
10332,58421,68
10333,96548,2
10334,79802,10
10335,41554,89
10336,100184,0
10337,94641,2
10338,87885,6
10339,91623,15
10340,44392,12
10341,16303,51
10342,46001,23
10343,92987,4
10344,61731,11
10345,18193,54
10346,52298,66
10347,60674,1
10348,36005,11
10349,84589,0
10350,78460,49
10351,92512,0
10352,96728,0
10353,62783,52
10354,100418,0
10355,102111,0
10356,91038,0
10357,101484,0
10358,91027,0
10359,87016,38
10360,52582,71
10361,75507,22
10362,97324,0
10363,57982,73
10364,102097,0
10365,85798,0
10366,97614,4
10367,92112,0
10368,104319,0
10369,59175,94
10370,62755,43
10371,86279,7
10372,87306,1
10373,87452,5
10374,59203,19
10375,47964,2
10376,100612,0
10377,75330,81
10378,58244,51
10379,94199,5
10380,56812,0
10381,2491,96
10382,75642,11
10383,96438,0
10384,84288,16
10385,99014,0
10386,54087,42
10387,103880,0
10388,102119,0
10389,15538,30
10390,49137,37
10391,52894,32
10392,80266,63
10393,96598,0
10394,37383,2
10395,97777,0
10396,91803,1
10397,74320,42
10398,93870,1
10399,59335,7
10400,46915,10
10401,46482,24
10402,73963,7
10403,79639,3
10404,79085,0
10405,83526,2
10406,51809,11
10407,104018,0
10408,81191,63
10409,55423,0
10410,93763,0
10411,58708,61
10412,48850,4
10413,56039,0
10414,48273,73
10415,82803,16
10416,91035,0
10417,86853,18
10418,93997,0
10419,78328,1
10420,36438,55
10421,100651,0
10422,56351,3
10423,56961,22
10424,84769,51
10425,12675,74
10426,96708,0
10427,47188,22
10428,43928,1
10429,100744,0
10430,77439,2
10431,59760,0
10432,93288,3
10433,73524,48
10434,56174,13
10435,92360,11
10436,56632,38
10437,95977,0
10438,101647,0
10439,46175,9
10440,101807,0
10441,87905,1
10442,93305,1
10443,90627,2
10444,88068,1
10445,90886,3
10446,88338,1
10447,19411,0
10448,103000,0
10449,74894,2
10450,4468,23
10451,101804,1
10452,54562,88
10453,101208,0
10454,103883,1
10455,97473,0
10456,91322,1
10457,12200,4
10458,90447,2
10459,79720,13
10460,96449,0
10461,103157,0
10462,86850,2
10463,36877,59
10464,94621,0
10465,92973,0
10466,96424,0
10467,97175,0
10468,94202,0
10469,97051,0
10470,81343,24
10471,2952,71
10472,89674,0
10473,48552,0
10474,45413,74
10475,86276,15
10476,85365,9
10477,99414,1
10478,97732,1
10479,93105,0
10480,55732,91
10481,85655,4
10482,19273,37
10483,51578,42
10484,94953,0
10485,14149,0
10486,95091,0
10487,59934,19
10488,74905,72
10489,38123,27
10490,38269,91
10491,48425,0
10492,83281,35
10493,52616,66
10494,47089,19
10495,104046,4
10496,43337,11
10497,82665,44
10498,98480,0
10499,89716,0
10500,54267,22
10501,85801,2
10502,78604,6
10503,78781,15
10504,59920,49
10505,104220,1
10506,57397,56
10507,75153,29
10508,89542,2
10509,90262,0
10510,86867,1
10511,89854,0
10512,92363,1
10513,83115,5
10514,2041,28
10515,91024,2
10516,89812,14
10517,87725,0
10518,91367,2
10519,75324,0
10520,98505,0
10521,86411,39
10522,83264,6
10523,38531,25
10524,45126,2
10525,54672,40
10526,75032,53
10527,82949,39
10528,99726,0
10529,104347,0
10530,37915,93
10531,84876,4
10532,61858,68
10533,2035,19
10534,85641,5
10535,97774,0
10536,87320,0
10537,97611,1
10538,75040,31
10539,94596,0
10540,103869,0
10541,50813,15
10542,82814,0
10543,91806,0
10544,80269,68
10545,50692,0
10546,96590,0
10547,96573,0
10548,92402,0
10549,93893,0
10550,57861,21
10551,40016,8
10552,56345,68
10553,80280,10
10554,74565,2
10555,73240,14
10556,51117,9
10557,15786,25
10558,14638,31
10559,75780,9
10560,44358,3
10561,45891,34
10562,104634,0
10563,104496,0
10564,75209,41
10565,9047,37
10566,88076,6
10567,102690,0
10568,87137,1
10569,100294,0
10570,56025,20
10571,95510,0
10572,77431,69
10573,95226,0
10574,90425,0
10575,81478,39
10576,50993,7
10577,50678,3
10578,96286,1
10579,52273,5
10580,82063,10
10581,95240,0
10582,84912,26
10583,51724,76
10584,89682,0
10585,80089,66
10586,96857,0
10587,82941,0
10588,91789,0
10589,91066,0
10590,82336,27
10591,58311,48
10592,16686,63
10593,83849,2
10594,61582,24
10595,74770,42
10596,87179,8
10597,103185,0
10598,13561,47
10599,86538,2
10600,100179,2
10601,101346,1
10602,60516,8
10603,102412,0
10604,60069,7
10605,35226,22
10606,97636,0
10607,74689,74
10608,40204,95
10609,45168,7
10610,94618,0
10611,92647,2
10612,54520,79
10613,91612,0
10614,17749,0
10615,61996,11
10616,61405,68
10617,76840,15
10618,89986,6
10619,85047,4
10620,104358,0
10621,103135,0
10622,88462,12
10623,92098,0
10624,46288,21
10625,49173,0
10626,76053,13
10627,87742,1
10628,56646,19
10629,91049,2
10630,100007,0
10631,80097,12
10632,59211,16
10633,55313,19
10634,94804,0
10635,98064,0
10636,7019,37
10637,15386,2
10638,103925,0
10639,81155,51
10640,93437,0
10641,60660,96
10642,56649,39
10643,15817,49
10644,97158,0
10645,89429,3
10646,82077,0
10647,82378,29
10648,84178,4
10649,89677,0
10650,98508,0
10651,57113,72
10652,49632,17
10653,73817,4
10654,36123,63
10655,62021,6
10656,60196,3
10657,18058,38
10658,11620,65
10659,85950,1
10660,36115,64
10661,94326,0
10662,17923,70
10663,88197,5
10664,93569,0
10665,48453,33
10666,1293,55
10667,27345,76
10668,103011,0
10669,49438,10
10670,48698,30
10671,98958,0
10672,74739,2
10673,103787,0
10674,48110,1
10675,46926,0
10676,99861,0
10677,95974,0
10678,84341,16
10679,62609,10
10680,40314,4
10681,83852,0
10682,91212,6
10683,88639,2
10684,81751,0
10685,38978,3
10686,45399,28
10687,81312,15
10688,86102,3
10689,94146,0
10690,59321,6
10691,53173,21
10692,76376,23
10693,57518,2
10694,92852,0
10695,93153,0
10696,87272,3
10697,85826,2
10698,37614,5
10699,88363,10
10700,100041,0
10701,53814,2
10702,98834,0
10703,104212,3
10704,48726,63
10705,83714,0
10706,98933,0
10707,76708,12
10708,89252,4
10709,104032,5
10710,93890,0
10711,82955,7
10712,20297,90
10713,80440,4
10714,58460,36
10715,78331,52
10716,56199,49
10717,91651,0
10718,86704,2
10719,77147,2
10720,90408,0
10721,101073,3
10722,97186,0
10723,91052,0
10724,94298,1
10725,48372,55
10726,78761,46
10727,50979,41
10728,47393,83
10729,74745,7
10730,61883,22
10731,98688,0
10732,74582,5
10733,14177,19
10734,99979,0
10735,98837,0
10736,58626,66
10737,102699,0
10738,40969,80
10739,104468,0
10740,82775,85
10741,97172,0
10742,101931,0
10743,97768,0
10744,36444,25
10745,99138,0
10746,102991,0
10747,81602,4
10748,57698,32
10749,81014,18
10750,104538,0
10751,96888,0
10752,49328,0
10753,83140,7
10754,46752,20
10755,97633,0
10756,41397,35
10757,38581,91
10758,90574,3
10759,36770,10
10760,84926,5
10761,93741,0
10762,92866,1
10763,41703,45
10764,86701,28
10765,76517,11
10766,16835,3
10767,8622,60
10768,14742,55
10769,96874,0
10770,97608,1
10771,56196,5
10772,89705,26
10773,101059,0
10774,58446,0
10775,6378,71
10776,18809,0
10777,37507,73
10778,15524,0
10779,79625,29
10780,87126,19
10781,85202,0
10782,88802,0
10783,103163,0
10784,100004,0
10785,80862,18
10786,104035,1
10787,79670,15
10788,58134,0
10789,75957,13
10790,62049,43
10791,75493,0
10792,98550,0
10793,104642,0
10794,15499,0
10795,76216,29
10796,94478,0
10797,82350,0
10798,91797,13
10799,91342,0
10800,91907,1
10801,85067,8
10802,17788,0
10803,83998,7
10804,73718,46
10805,102845,0
10806,97948,0
10807,8465,0
10808,99872,0
10809,98055,0
10810,85354,27
10811,99245,0
10812,12990,24
10813,73254,90
10814,73969,0
10815,74444,67
10816,85340,21
10817,61447,33
10818,43014,64
10819,99684,0
10820,86881,2
10821,102246,0
10822,74129,32
10823,47376,79
10824,50653,12
10825,78320,0
10826,98033,0
10827,76539,11
10828,86870,5
10829,49587,37
10830,88827,17
10831,48535,88
10832,75167,1
10833,91769,1
10834,95850,0
10835,52762,5
10836,41073,16
10837,44842,7
10838,51834,21
10839,39265,4
10840,15921,21
10841,84763,1
10842,86428,4
10843,38556,42
10844,100924,0
10845,89398,4
10846,97625,0
10847,58716,87
10848,95375,0
10849,56795,7
10850,73980,25
10851,35445,12
10852,39616,58
10853,92565,3
10854,79040,6
10855,93859,0
10856,47809,2
10857,104198,0
10858,79065,0
10859,95507,0
10860,97898,0
10861,95358,0
10862,58151,6
10863,103855,0
10864,75791,70
10865,82924,20
10866,93142,0
10867,86262,2
10868,96137,0
10869,101658,0
10870,87697,0
10871,6839,66
10872,19262,27
10873,40044,23
10874,12051,27
10875,85542,0
10876,50827,18
10877,100049,0
10878,75369,8
10879,37057,67
10880,60381,21
10881,99099,0
10882,92714,0
10883,96452,1
10884,82969,7
10885,95383,0
10886,101672,2
10887,87148,1
10888,101523,0
10889,86361,29
10890,81326,33
10891,99262,0
10892,42758,92
10893,88948,0
10894,82806,0
10895,55476,1
10896,96272,0
10897,97937,0
10898,101385,0
10899,61270,92
10900,37968,27
10901,61861,31
10902,58871,59
10903,93887,0
10904,99113,0
10905,82370,0
10906,84026,31
10907,88476,11
10908,78182,33
10909,49460,38
10910,55153,26
10911,85078,0
10912,89376,0
10913,41498,91
10914,56185,4
10915,92821,0
10916,101197,0
10917,53485,12
10918,43931,58
10919,59034,11
10920,104628,0
10921,75656,5
10922,95946,0
10923,40781,88
10924,95248,0
10925,91041,0
10926,47967,76
10927,49449,25
10928,95389,1
10929,10546,80
10930,96725,0
10931,92073,0
10932,90740,0
10933,83534,5
10934,103464,0
10935,55738,23
10936,90152,0
10937,58452,32
10938,42896,51
10939,15687,62
10940,53035,47
10941,57372,36
10942,20280,23
10943,98514,0
10944,101048,0
10945,55288,65
10946,84943,0
10947,1442,0
10948,35850,50
10949,97321,0
10950,82786,2
10951,27309,25
10952,91364,20
10953,79366,5
10954,87916,0
10955,88504,9
10956,86386,0
10957,48875,0
10958,74469,0
10959,19248,2
10960,88048,1
10961,45616,0
10962,89154,7
10963,19749,0
10964,81791,0
10965,61732,11
10966,99859,0
10967,78166,34
10968,82975,2
10969,58720,9
10970,57887,25
10971,79679,35
10972,3276,49
10973,95727,0
10974,99777,0
10975,93311,0
10976,84024,1
10977,16428,0
10978,49489,30
10979,48302,3
10980,89289,0
10981,85681,0
10982,87585,0
10983,88066,0
10984,47211,83
10985,74453,66
10986,49801,76
10987,93165,0
10988,60427,0
10989,100646,0
10990,90451,7
10991,85675,13
10992,59817,43
10993,44677,49
10994,101400,0
10995,80334,0
10996,19682,23
10997,81763,18
10998,46980,23
10999,9891,61
11000,81777,16
11001,75044,38
11002,43808,54
11003,91064,5
11004,81968,0
11005,76419,98
11006,46328,16
11007,104401,1
11008,74346,0
11009,50198,91
11010,53950,37
11011,92566,0
11012,80140,0
11013,84668,0
11014,36484,90
11015,94228,0
11016,45737,57
11017,99434,0
11018,55162,62
11019,74006,47
11020,52667,87
11021,16433,83
11022,95561,0
11023,101375,2
11024,88980,9
11025,49638,0
11026,103349,0
11027,98860,0
11028,85107,0
11029,98253,0
11030,45765,5
11031,94965,0
11032,86139,5
11033,104111,0
11034,98669,0
11035,42908,9
11036,44078,14
11037,45594,76
11038,102556,0
11039,88038,16
11040,78180,65
11041,88983,2
11042,43071,53
11043,54116,34
11044,80168,2
11045,78793,0
11046,97181,0
11047,57263,81
11048,60992,15
11049,82067,0
11050,60264,74
11051,53089,15
11052,61583,50
11053,104384,0
11054,85996,1
11055,50071,0
11056,56076,14
11057,50116,28
11058,50541,4
11059,103619,0
11060,86589,17
11061,59634,0
11062,15674,32
11063,82539,60
11064,101397,0
11065,104699,0
11066,75668,3
11067,91967,17
11068,40084,91
11069,74945,83
11070,88825,10
11071,89905,1
11072,88538,0
11073,89579,0
11074,85813,15
11075,51264,49
11076,47990,23
11077,48429,0
11078,46803,7
11079,36782,11
11080,47363,5
11081,93744,0
11082,58188,40
11083,18838,8
11084,95536,0
11085,5352,84
11086,97184,0
11087,79409,28
11088,75547,7
11089,101071,0
11090,17882,96
11091,82553,15
11092,38146,20
11093,90029,0
11094,58315,0
11095,76678,94
11096,87028,0
11097,89739,1
11098,55283,42
11099,76132,1
11100,62525,9
11101,81639,19
11102,82964,15
11103,86575,6
11104,98073,1
11105,100036,0
11106,59786,76
11107,49669,26
11108,43079,24
11109,46038,44
11110,102126,0
11111,79395,7
11112,60371,66
11113,96779,2
11114,90645,8
11115,81642,3
11116,48100,69
11117,57274,97
11118,81178,29
11119,103161,0
11120,95235,0
11121,104263,0
11122,83237,6
11123,93643,0
11124,77896,64
11125,77446,13
11126,46924,30
11127,101822,0
11128,96326,0
11129,101715,0
11130,98852,0
11131,52285,14
11132,97648,0
11133,80596,25
11134,93179,0
11135,99018,0
11136,100787,0
11137,78202,98
11138,50679,7
11139,92251,0
11140,45931,1
11141,56689,7
11142,94189,0
11143,1890,44
11144,13427,51
11145,15798,57
11146,4505,28
11147,18374,61
11148,81954,4
11149,79282,82
11150,58607,45
11151,94200,0
11152,58748,79
11153,48426,26
11154,100624,0
11155,36920,31
11156,86603,0
11157,101847,0
11158,48443,25
11159,89877,1
11160,53649,28
11161,104817,0
11162,48572,25
11163,61144,8
11164,91666,0
11165,93874,2
11166,84941,4
11167,53989,40
11168,77150,35
11169,103490,0
11170,93927,0
11171,82846,0
11172,102424,0
11173,15528,0
11174,87138,5
11175,95851,0
11176,62933,21
11177,57128,77
11178,82680,11
11179,83417,49
11180,100337,0
11181,87782,14
11182,49486,53
11183,90915,4
11184,49939,64
11185,46052,10
11186,75803,13
11187,48294,94
11188,15097,0
11189,97620,5
11190,99108,1
11191,89551,5
11192,18225,22
11193,83141,1
11194,60402,13
11195,3853,99
11196,103324,0
11197,39904,1
11198,99288,0
11199,60725,90
11200,43026,14
11201,103051,0
11202,93474,2
11203,95547,0
11204,42013,8
11205,95989,0
11206,91323,1
11207,96889,2
11208,97938,0
11209,97662,0
11210,93930,0
11211,76115,39
11212,52611,58
11213,45892,29
11214,19752,47
11215,103948,0
11216,85554,12
11217,78945,0
11218,101372,0
11219,36793,5
11220,58475,2
11221,94774,0
11222,36127,10
11223,47706,40
11224,15235,21
11225,90611,2
11226,78506,9
11227,82244,2
11228,98849,0
11229,12130,26
11230,39465,97
11231,85408,0
11232,85217,32
11233,100216,0
11234,62320,0
11235,95111,0
11236,37215,16
11237,94802,0
11238,95373,1
11239,100798,0
11240,57845,39
11241,94661,3
11242,86887,2
11243,90299,0
11244,46809,1
11245,58751,0
11246,99161,0
11247,92262,0
11248,73435,39
11249,83743,8
11250,59797,16
11251,103200,0
11252,53674,13
11253,36045,39
11254,77918,31
11255,19274,47
11256,86128,0
11257,35435,39
11258,57879,88
11259,101853,0
11260,48893,0
